Time,FC,PAS,PAM,PAD
-1,69,107,83,71
0,75.9,117.7,91.3,71
30,76.4226,120.2,89.421,71
60,74.716,116.193,92.746,71
90,75.3245,116.848,90.1189,71
120,75.1376,117.913,93.1484,71
150,83.7307,114.777,102.085,71
180,84.3803,116.127,99.1736,71
210,75.6889,119.98,102.839,71
240,75.9413,115.81,98.7125,71
270,74.3999,115.762,89.9675,71
300,75.5724,114.91,90.9861,71
330,75.4446,118.709,91.2672,71
360,74.7948,117.104,89.6598,71
390,75.5243,120.417,92.6126,71
420,74.7441,120.471,89.9339,71
450,76.0968,114.15,88.7418,71.0856
480,74.9762,120.641,93.466,69.6668
510,74.3635,122.609,90.5614,70.3461
540,78.9707,121.704,94.0438,69.2972
570,74.8988,119.055,91.7627,72.543
600,77.972,114.706,87.8082,72.7086
630,78.6278,114.216,95.7898,70.0401
660,75.2427,119.969,92.4592,71.6944
690,75.2524,117.225,90.8766,71.6558
720,75.8245,116.798,91.7763,70.9073
750,77.1653,115.267,92.6336,71.2338
780,76.7929,120.4,90.8029,70.429
810,76.4998,117.169,91.0799,68.965
840,75.2485,116.933,90.1993,71.2063
870,75.3719,112.714,88.7573,70.4219
900,78.0956,120.075,92.656,70.6608
930,71.1712,94.1878,77.382,59.0205
960,73.8898,97.3691,78.313,59.7967
990,74.8968,95.3585,76.8797,56.2608
1020,72.6083,95.0785,72.0889,55.122
1050,74.379,92.6546,77.8446,54.7781
1080,72.6319,97.3592,75.9717,53.377
1110,68.8001,101.882,75.7906,55.9368
1140,74.019,99.5973,72.2609,53.0944
1170,68.1505,92.7188,76.4543,58.8106
1200,69.9869,93.7891,90.0641,58.208
1230,69.6044,94.3694,88.4974,57.2813
1260,70.9185,94.3555,97.1875,53.9748
1290,70.1394,87.396,95.1308,57.0586
1320,65.8242,125.614,88.4177,71.237
1350,65.965,114.567,88.5509,68.8038
1380,68.5154,115.708,94.442,69.1879
1410,72.6386,116.858,88.6209,70.7282
1440,68.1134,115.79,88.1464,70.009
1470,71.5613,123.365,94.5575,70.0745
1500,69.2111,117.098,90.5886,73.9256
1530,68.1571,119.098,89.0874,70.4959
1560,68.9879,121.611,94.6561,69.6786
1590,67.863,120.648,86.7425,71.3902
1620,66.3846,117.983,92.3148,68.6288
1650,67.0434,116.429,93.7568,69.4599
1680,69.2528,119.3,90.3597,72.9894
1710,66.1588,120.086,95.5044,70.3495
1740,68.361,116.627,90.9629,70.082
1770,67.3951,120.1,92.7266,70.501
1800,69.2592,114.573,94.4188,73.3284
1830,67.7128,115.934,95.6502,74.1429
1860,59.2585,83.5819,61.3494,48.6383
1890,56.2003,85.1659,40.5513,47.1766
1920,56.7183,87.7728,35.0038,52.448
1950,53.4345,83.1255,41.1679,45.351
1980,54.9727,85.5077,46.3215,51.8108
2010,55.5345,81.2771,39.7814,48.6256
2040,57.6633,86.92,39.4982,46.7626
2070,53.835,82.119,39.3161,45.3607
2100,59.3264,76.5349,57.7108,48.4501
2130,61.3057,79.9618,59.1874,47.8378
2160,60.7646,84.9743,53.338,50.0923
2190,58.9682,75.3781,64.0162,48.7489
2220,59.9165,76.3216,57.1626,49.8614
2250,59.4288,80.2874,55.8541,45.31
2280,61.8971,79.2363,52.8011,51.6083
2310,59.6439,75.8343,54.9738,53.2172
2340,59.6663,77.927,60.701,50.4746
2370,57.6298,73.747,58.752,43.702
2400,60.5779,77.5812,56.3251,46.7122
2430,59.552,79.8511,54.9848,46.6896
2460,59.2286,77.8358,54.5771,51.7027
2490,61.5318,79.6715,55.9129,50.4748
2520,59.7136,77.1682,55.202,49.3002
2550,57.2731,55.0466,39.5656,34.9024
2580,54.6096,49.7682,41.0763,34.4968
2610,54.2731,65.1135,44.2163,33.2279
2640,57.1346,64.6134,51.3448,30.9245
2670,58.1182,59.2948,43.7227,35.1422
2700,57.2716,63.1045,45.1339,32.0819
