Time,FC,PAS,PAM,PAD
-1,83,111,77,62
0,91.3,122.1,84.7,62
30,89.5475,124.465,83.5786,62
60,89.4395,121.535,83.1928,62
90,90.4911,124.603,82.8696,62
120,89.0792,121.499,82.7076,62
150,100.784,122.879,91.1205,62
180,101.379,124.401,91.8585,62
210,90.2594,121.963,86.0258,62
240,92.9678,120.358,83.16,62
270,89.4877,121.31,84.9964,62
300,92.5644,123.401,84.6849,62
330,91.8662,122.486,85.1218,62
360,93.4171,122.882,83.0988,62
390,90.1897,120.171,86.8082,62
420,89.3003,120.489,85.9347,62
450,92.7361,124.799,84.0759,62.1847
480,92.7023,117.858,84.6501,62.3421
510,90.0636,121.986,81.5791,61.9606
540,91.0713,123.115,86.7115,61.9118
570,93.6378,124.881,83.9646,61.2651
600,94.2975,126.104,84.7083,60.5168
630,91.3648,122.807,84.9144,61.5374
660,92.6385,124.635,85.7478,60.4932
690,90.1356,121.276,85.4328,60.6259
720,91.2134,118.399,83.8197,63.2484
750,90.445,127.017,86.4612,61.8186
780,88.2143,122.78,85.4658,59.8818
810,89.3466,100.428,69.9265,48.6984
840,86.2666,91.6646,67.4047,50.5122
870,90.9112,97.7716,65.5461,49.4063
900,86.4452,101.373,66.5997,51.6302
930,89.2876,96.0882,63.687,50.14
960,89.4501,95.8341,67.3861,48.9427
990,84.7881,97.3613,67.3003,50.0278
1020,87.6011,98.997,69.9437,49.7812
1050,84.9002,97.9589,67.7596,48.7506
1080,84.576,126.879,65.9892,62.8401
1110,84.8426,123.105,66.2898,61.641
1140,77.9952,122.155,68.5238,64.7379
1170,82.4106,115.927,66.094,62.3162
1200,84.4256,122.273,81.5523,62.7229
1230,80.6568,127.617,79.1716,63.9748
1260,78.9112,124.268,87.2265,60.3539
1290,83.1936,123.082,86.3087,61.9213
1320,75.6863,83.0557,58.7877,42.9649
1350,66.1055,89.42,40.9227,39.9103
1380,70.4562,86.0084,41.9479,42.8439
1410,70.4155,85.2995,38.3161,42.1204
1440,70.8668,84.1105,36.2505,44.2129
1470,67.2861,86.2497,36.4114,42.8048
1500,66.797,88.1819,40.1,43.92
1530,68.0081,89.8974,40.1651,40.8939
1560,71.8251,83.4312,53.424,41.7983
1590,72.0868,80.5295,54.8826,45.2733
1620,75.3216,84.4287,50.5689,43.0164
1650,74.5059,82.7315,59.0791,46.5278
1680,69.0503,84.36,56.6624,42.9776
1710,73.251,86.6225,55.9129,41.7312
1740,69.4334,85.5946,59.0268,42.5841
1770,72.4614,85.2868,57.433,41.9338
1800,70.286,81.5549,55.0719,44.2412
1830,75.9727,86.6559,57.4725,42.1109
1860,74.0409,82.2002,52.0806,42.5294
1890,74.4031,87.8385,56.0849,45.2301
1920,72.2771,79.809,57.509,43.1736
1950,69.105,58.611,40.1515,31.2921
1980,63.9891,57.3205,40.8051,30.7807
2010,68.2595,60.0668,40.2767,31.0181
2040,63.0806,66.0322,37.3117,30.9818
2070,67.5548,71.7477,40.2771,33.2411
2100,72.9071,62.0272,41.795,32.1518
2130,71.5022,67.3177,46.2129,32.6265
2160,68.1277,63.2966,43.6259,31.1432
2190,68.0728,62.1813,41.5132,29.4121
2220,68.7545,64.7004,41.4002,30.7277
2250,68.4356,65.2181,43.9442,31.2347
2280,66.3156,66.1786,45.2459,30.5359
2310,63.4097,61.7546,45.2849,27.8549
2340,69.0909,66.3402,38.5254,30.1767
2370,82.1867,78.299,51.6297,28.0926
2400,82.1601,76.8475,48.0231,31.0583
2430,71.5646,75.4955,44.9954,31.8629
2460,71.1613,70.3795,45.2998,31.1959
2490,68.5786,67.7446,41.4635,28.7397
2520,71.6167,73.1265,38.7502,30.4045
2550,67.2225,63.1779,44.8648,30.3188
2580,72.5978,66.4077,42.4587,29.2641
2610,69.5498,74.3385,39.6844,30.7243
2640,71.7433,72.3483,47.1169,27.293
2670,66.4882,70.9298,45.0212,32.1863
2700,70.0575,73.7261,43.4167,28.1023
2730,69.4177,63.6443,42.3361,32.3172
2760,68.0895,69.2467,41.2908,30.4582
2790,69.1963,72.2495,42.781,32.062
2820,67.4564,66.5611,42.1944,32.2192
2850,73.8132,74.2856,39.6308,29.9178
2880,72.65,72.6376,44.7485,26.965
2910,71.0302,70.1593,41.0877,29.755
2940,71.2059,69.8031,46.8713,30.0267
2970,69.5026,65.6553,45.1687,30.5202
3000,71.4708,66.8969,45.0993,28.0746
3030,66.9884,74.1882,41.8007,28.7943
3060,72.1649,71.4755,41.6619,31.2079
3090,70.4352,67.7147,42.0897,29.7604
3120,69.9293,73.7316,42.1775,30.3904
3150,73.0576,74.7032,48.0404,28.7564
3180,72.8642,74.6166,46.7171,29.2565
3210,73.3054,69.7377,43.3691,30.4415
3240,84.4796,81.9223,52.1548,31.2029
3270,82.8794,81.5242,49.3908,28.1613
3300,84.9434,80.7165,54.8569,29.7582
3330,84.6268,79.1232,56.4542,31.0321
3360,84.9235,75.5435,46.6764,28.5793
3390,83.0012,84.0545,52.0278,29.4197
3420,82.6966,81.6805,55.6936,28.9904
3450,85.8104,79.423,55.6071,30.4115
3480,84.7631,76.4268,54.5728,30.6513
3510,80.5039,78.0653,54.5936,28.9557
3540,81.7421,81.919,50.1172,31.7138
3570,83.518,79.8824,55.2361,26.2912
3600,87.4029,88.4566,58.7904,28.9514
3630,86.6735,84.9231,54.9783,30.8202
3660,91.6842,85.0838,55.0627,28.3527
3690,90.3841,84.5983,58.1804,29.2713
3720,92.7367,79.103,57.1604,31.0109
3750,93.6738,85.8433,57.9765,30.4903
3780,95.384,86.0842,58.2091,29.6138
3810,94.7288,86.3149,53.3467,30.1165
3840,98.7302,89.9083,57.0782,24.4573
3870,97.5273,85.281,58.93,26.5109
3900,101.415,95.835,56.3471,30.4962
3930,98.8023,83.9397,54.6962,29.2239
3960,99.6042,89.0734,56.4605,26.1489
3990,101.06,85.7195,57.9138,27.4532
4020,101.203,93.1562,56.8207,28.377
4050,104.045,90.0492,59.8673,29.303
4080,102.363,85.8426,56.0297,27.7001
4110,101.175,90.1108,57.0518,30.7597
4140,98.7332,86.9351,62.2494,28.0337
4170,100.377,92.6354,59.2099,30.7163
4200,98.8274,86.2491,54.1561,31.9324
4230,98.331,90.6622,57.6683,27.4973
4260,99.0175,85.1042,57.8625,28.7637
4290,96.4503,94.8244,55.8743,29.0877
4320,96.377,88.2259,54.2486,28.453
4350,96.0666,88.3458,57.1869,29.7679
4380,92.9738,94.51,51.5906,30.1658
4410,91.575,89.9936,55.8532,30.2826
4440,89.397,90.0391,56.2732,29.6335
4470,92.9517,94.3967,54.9757,29.7696
4500,92.0005,92.0792,54.2291,30.2254
4530,92.4194,91.3216,56.7559,28.5348
4560,95.067,89.1023,59.6264,31.22
4590,92.4586,94.1281,55.7942,29.6198
4620,90.5681,85.867,58.6923,29.3193
4650,90.5653,90.0984,56.4137,29.7818
4680,90.9605,87.7375,57.1704,27.9352
4710,88.8368,93.3324,55.6937,28.8382
4740,94.2212,93.7205,55.5879,28.147
4770,89.2468,85.7335,53.3896,26.6981
4800,91.5012,92.3201,55.4387,30.8118
4830,95.5606,93.8289,55.3225,28.2147
4860,94.9723,91.1893,55.4268,25.6606
4890,95.1935,89.3045,60.4358,26.425
4920,92.3406,89.6607,55.3949,26.673
4950,93.0018,88.3883,50.3331,32.1813
4980,96.3865,85.5786,55.135,29.3293
5010,94.3174,92.7764,52.8118,28.3541
5040,94.776,90.4406,56.2082,29.3712
5070,98.263,95.643,53.6016,30.5023
5100,97.6058,91.9473,53.0989,30.4798
5130,96.2712,90.2148,57.2652,28.6343
5160,100.703,93.511,57.5124,29.3673
5190,96.9157,86.2494,54.7165,29.0981
5220,97.6408,91.2071,53.3177,26.7336
5250,99.7021,97.1224,55.0792,25.6397
5280,99.9918,90.0772,55.962,31.333
5310,100.498,88.8972,56.3239,27.3023
5340,96.8032,87.7589,56.1835,30.4598
5370,102.094,91.3188,55.9501,25.5096
5400,97.3536,94.8793,58.0241,29.8359
5430,99.7681,90.4444,53.704,30.8092
5460,98.109,89.9903,57.8995,29.7296
5490,97.4448,92.4304,56.7972,27.0622
5520,94.9167,85.8584,55.8205,30.539
5550,97.4965,84.3175,55.1477,29.2813
5580,97.0011,89.6719,55.3445,26.7569
5610,98.7818,92.5327,56.6462,26.3826
5640,98.5625,92.8698,56.5656,29.5027
5670,99.1343,87.7701,56.4112,30.7075
5700,97.9799,88.9677,57.742,27.399
5730,97.1933,92.2408,54.0884,27.8749
5760,97.6405,91.3825,57.624,25.9472
5790,99.4,93.1456,58.2429,24.6284
5820,100.002,90.81,53.0291,28.8538
5850,96.9135,85.0115,56.5425,27.5252
5880,98.993,90.0925,58.1708,26.4522
5910,97.8351,86.2298,55.8174,25.5864
5940,97.4976,92.5245,57.091,25.3303
5970,98.5049,87.884,53.6049,25.2615
6000,97.9836,93.0133,55.6213,28.8668
6030,99.0088,84.1307,55.3847,28.3137
6060,96.1103,86.3947,58.3131,26.5345
6090,97.0866,87.2393,53.6527,27.3982
6120,96.0249,91.0601,55.7869,25.3276
6150,99.835,89.2124,53.8278,25.5295
6180,99.0952,88.8506,58.9044,25.6699
6210,98.6524,86.0565,58.5952,27.0349
6240,99.2867,84.6665,58.9635,25.7794
6270,96.2635,89.375,59.9147,28.4487
6300,97.883,89.0807,54.2186,26.7626
6330,97.3728,86.4454,56.5374,26.9683
6360,99.9756,83.9336,55.9145,26.2964
6390,96.8894,85.8371,53.6228,27.0201
6420,96.364,86.4325,54.9273,28.3408
6450,98.4017,90.9991,55.992,27.0851
6480,97.1118,89.2088,55.6044,28.9176
6510,100.246,85.998,56.1529,26.614
6540,100.022,88.4939,55.5365,25.5667
6570,96.0342,88.9601,57.9024,25.0918
6600,100.184,86.0095,56.5598,25.1532
6630,98.5227,89.2386,55.2529,28.2243
6660,96.177,85.3573,58.3804,24.0179
6690,97.8335,86.7794,54.2677,26.6822
6720,100.218,90.5122,56.998,26.994
6750,96.7226,85.9589,58.9974,24.6721
6780,96.7668,87.2362,56.9764,25.7824
6810,98.4491,87.1472,55.1982,27.8722
6840,99.8242,90.063,59.0555,26.4322
6870,96.688,82.9499,53.6759,26.0926
6900,96.0209,88.7915,54.6669,27.0628
6930,97.8263,87.149,55.0762,23.757
6960,99.138,90.2655,57.2749,24.7134
6990,100.958,84.2513,56.7711,25.0219
7020,99.8087,89.3879,55.6365,28.1971
7050,99.3866,86.0762,57.0798,27.3708
7080,102.606,89.4107,55.6044,25.3117
7110,103.938,87.5306,54.9939,24.7194
7140,104.265,87.0466,55.6881,24.6489
7170,105.405,87.1502,54.7976,28.3725
7200,103.997,88.6069,54.5616,25.251
7230,104.813,86.9259,53.0198,26.4247
7260,109.086,86.9368,54.8373,26.2832
7290,108.933,89.3405,52.6838,27.3798
7320,106.031,90.2447,54.484,25.7803
7350,109.092,90.7193,52.8737,27.4198
7380,107.301,85.8663,53.7889,26.8356
7410,109.623,90.7484,54.0071,24.057
7440,107.167,90.3779,53.7717,27.1213
7470,110.274,88.6316,56.1141,25.1358
7500,107.772,86.1086,53.4757,27.4506
7530,88.1974,71.859,42.6846,24.5663
7560,85.1011,68.9218,42.7457,25.0879
7590,87.3113,66.0795,39.9854,25.4898
7620,85.9334,69.4622,39.843,25.5068
7650,85.5772,66.5053,41.345,24.6007
7680,87.4449,68.6724,40.8985,26.0634
7710,88.5837,65.2997,42.0841,27.2227
7740,86.73,69.6474,39.2382,25.176
7770,87.5413,67.6973,39.3987,26.6359
7800,87.797,67.9819,42.0299,24.8799
7830,88.4566,66.5861,40.2317,27.4259
7860,85.7467,69.2842,39.5932,25.3005
7890,85.5277,65.2033,39.6098,26.4434
7920,88.2995,69.8409,39.0277,26.1102
7950,89.3699,65.4261,40.1246,25.5672
7980,89.3131,68.3701,40.7279,26.0902
8010,77.674,62.4033,34.8426,26.8504
8040,85.8159,95.7077,63.4548,43.5822
8070,85.9629,96.8907,60.3442,44.8495
8100,84.8557,97.2667,63.2468,43.9303
8130,86.1119,95.8251,63.5437,43.6785
8160,84.425,95.4589,62.7669,43.2511
8190,84.7708,95.87,61.4785,43.4514
8220,87.6097,100.18,62.4389,46.0023
8250,87.6951,99.6041,62.7937,43.7596
8280,84.1446,98.3617,61.4082,44.4442
8310,84.0944,97.7787,59.9582,43.642
8340,88.3104,99.6436,61.7142,44.3913
8370,84.2774,97.0898,62.3748,43.4703
8400,86.1978,96.9407,60.5844,45.0412
8430,86.4195,98.1773,62.9363,44.1188
8460,86.7215,97.2405,61.0568,44.3874
8490,85.4416,95.2829,62.4773,44.0829
8520,87.1251,95.3278,62.9821,45.2151
8550,86.6698,99.3038,63.4203,44.778
8580,87.2209,96.9314,63.8348,45.4083
8610,87.4438,98.3119,63.4489,43.8502
8640,84.0946,95.5177,63.4658,44.7261
8670,87.1677,98.559,63.4042,44.0218
8700,84.5573,96.0667,62.8255,44.3689
