Time,FC,PAS,PAM,PAD
-1,73,134,77,88
0,80.3,147.4,84.7,88
30,78.6157,147.511,86.0336,88
60,81.2456,146.095,83.6953,88
90,81.261,147.407,85.4168,88
120,78.7234,143.792,86.7783,88
150,89.0553,150.714,92.8656,88
180,89.3335,144.38,92.8152,88
210,80.0735,145.62,91.5726,88
240,79.1393,145.589,92.1381,88
270,81.3777,143.886,84.4942,88
300,79.6779,148.971,86.0783,88
330,79.1563,147.368,84.1733,88
360,80.3207,146.423,85.9106,88
390,79.5695,144.938,83.0841,88
420,79.3167,147.286,85.5567,88
450,82.1107,148.271,82.827,87.2045
480,81.655,147.886,86.0242,86.8534
510,82.6027,147.635,85.1534,88.6937
540,80.782,145.923,83.2405,86.9162
570,83.2067,150.918,83.9765,88.4746
600,81.5425,150.101,84.0072,88.8003
630,80.4181,148.495,85.2599,87.9686
660,80.9927,144.309,85.8719,87.0376
690,79.9019,145.88,82.4698,86.8584
720,81.4098,149.694,83.5308,89.5393
750,78.8539,149.112,84.2793,88.2994
780,80.1621,145.579,85.9615,89.5261
810,79.4803,118.249,68.6264,70.9147
840,78.2936,120.693,64.3676,67.0775
870,78.6168,115.6,69.0436,68.9686
900,75.757,113.068,68.5435,71.6759
930,74.8514,119.719,65.2262,71.9632
960,77.923,119.858,68.7679,69.6881
990,74.6619,121.935,67.009,68.3998
1020,75.726,118.306,66.0106,68.8137
1050,75.4022,115.415,66.7307,71.1243
1080,73.5752,147.393,66.4172,70.1037
1110,73.7514,140.314,65.4582,69.4189
1140,72.7849,149.571,66.8089,84.3941
1170,70.9031,143.21,69.5767,88.4099
1200,69.0726,102.412,75.8505,62.4828
1230,60.9666,102.707,47.8629,59.7812
1260,64.1138,106.23,37.5605,58.8535
1290,62.5639,106.428,42.2745,63.1057
1320,61.6845,103.685,41.4492,63.7326
1350,63.5663,102.997,41.4141,64.9388
1380,62.0158,102.81,41.8038,59.0843
1410,63.8195,106.561,38.952,61.7518
1440,67.3145,100.295,61.6019,61.168
1470,67.0367,100.359,61.1809,60.1297
1500,65.8686,101.987,61.8475,61.9729
1530,67.0189,102.915,57.7972,60.4676
1560,67.3963,105.953,60.5815,62.6268
1590,66.6796,106.709,59.1631,60.1054
1620,64.9795,104.724,62.6555,63.0817
1650,66.1518,104.447,61.913,62.411
1680,67.7039,100.352,63.3884,63.0245
1710,68.0893,101.643,61.1286,60.0547
1740,65.6117,103.122,61.115,60.3088
1770,64.91,72.137,53.9755,42.0187
1800,59.9333,70.8708,49.3959,44.6291
1830,59.395,72.5705,43.2913,44.3713
1860,60.3374,69.8942,41.0579,43.9266
1890,60.4875,73.2509,44.49,42.8671
1920,60.0343,69.0664,43.1103,43.6108
1950,58.4116,67.984,44.0585,40.5358
1980,61.5553,74.15,40.1525,43.9657
2010,58.9739,68.7046,42.7979,42.6767
2040,59.1354,72.7213,42.8647,40.0578
2070,61.1915,71.2528,41.6432,45.3474
2100,64.1908,74.9808,41.9262,40.5439
2130,76.7026,86.5937,54.0465,42.0367
2160,75.8741,86.6834,53.5222,43.2528
2190,78.956,91.502,53.2098,43.651
2220,66.0491,76.1138,46.2715,42.623
2250,65.6127,75.6408,47.7544,44.2866
2280,66.7384,76.9709,50.7793,44.7359
2310,65.0977,76.3662,50.5802,40.3135
2340,66.5385,75.2869,51.8579,40.9918
2370,62.931,76.1368,48.493,44.2985
2400,63.7801,74.9279,46.6637,40.2783
2430,65.0169,71.4993,50.0067,43.1146
2460,64.3295,74.4931,50.3556,42.3832
2490,62.7424,76.3325,48.3477,43.5886
2520,65.3973,72.9407,48.0344,42.919
2550,65.1262,77.7853,50.9362,44.0749
2580,74.744,93.6874,62.5116,39.7821
2610,74.4443,93.4152,55.7439,43.9018
2640,75.0777,90.8689,56.7475,41.6465
2670,73.558,92.2078,52.5402,42.823
2700,74.3013,94.2059,60.1867,42.6931
2730,74.5603,94.745,59.21,44.1685
2760,75.0918,92.6806,58.4653,42.2058
2790,73.9308,90.5375,56.0337,43.6295
2820,74.7926,94.3423,60.0368,44.4104
2850,76.546,89.2721,57.1738,42.1466
2880,74.3224,92.4604,57.6928,43.1765
2910,79.1896,99.3042,60.5699,43.1832
2940,78.2002,99.2991,61.5529,45.5339
2970,78.7286,97.7565,59.341,42.0804
3000,79.4426,103.296,64.6511,44.3035
3030,78.2313,96.4507,66.6711,41.4405
3060,79.1123,100.495,61.9204,43.7222
3090,80.4516,95.3905,65.0833,43.8758
3120,82.1763,100.576,61.8091,43.9457
3150,86.9808,104.859,62.6486,42.8928
3180,85.609,104.061,63.4167,44.9936
3210,87.2756,101.483,59.1542,44.594
3240,86.8416,103.535,62.6742,41.1469
3270,86.8221,106.967,60.7354,43.6113
3300,86.1613,100.269,66.0363,43.4752
3330,90.6886,102.956,59.4951,41.5577
3360,90.8936,102.249,63.2005,41.4979
3390,88.4984,103.358,65.7611,40.4897
3420,89.6635,101.907,67.4281,40.2327
3450,90.0883,102.767,66.7941,43.3148
3480,88.0796,97.0843,62.4646,39.2927
3510,89.2742,101.719,61.9378,44.907
3540,86.4176,96.5521,62.0177,43.1535
3570,86.648,97.6366,58.5514,46.2516
3600,86.6398,100.165,62.8673,42.777
3630,82.6032,98.93,61.3565,44.378
3660,83.8627,99.1837,59.6253,41.6881
3690,84.378,101.034,64.2994,41.3901
3720,82.2194,103.563,61.3863,40.8127
3750,80.8331,103.685,62.8736,41.4544
3780,82.243,101.793,57.5771,39.0324
3810,79.024,101.207,59.6859,41.8625
3840,81.6148,102.324,62.9116,42.9326
3870,80.6144,97.9198,63.5163,44.1422
3900,81.1435,102.611,60.8101,41.2214
3930,78.4039,98.0922,61.0155,40.822
3960,82.4021,99.3885,60.6166,44.2172
3990,80.3654,94.4817,65.355,43.0123
4020,78.7011,97.6425,62.6208,43.1615
4050,81.0316,96.6763,66.6317,44.5868
4080,80.5088,101.862,61.5694,41.6836
4110,80.5611,104.878,67.7915,42.7498
4140,78.6957,101.806,63.1974,45.8272
4170,81.1335,107.245,66.145,43.5482
4200,80.5844,107.446,66.9548,43.4002
4230,79.7027,99.2644,67.7958,43.2937
4260,82.6336,104.192,60.0056,46.6148
4290,81.8339,103.082,70.0509,43.5382
4320,82.7228,106.813,67.6625,46.6688
4350,83.8366,104.369,64.5302,45.7232
4380,82.6359,102.793,63.787,46.441
4410,83.9224,104.371,64.5711,41.4367
4440,84.1848,108.091,61.7488,39.054
4470,83.4675,101.892,64.1924,45.7351
4500,82.794,104.856,67.9468,39.8006
4530,83.3159,103.771,68.7688,43.3879
4560,84.7441,103.105,63.9258,42.8792
4590,84.4037,104.202,66.9229,41.9026
4620,85.0453,104.983,65.1291,40.984
4650,87.1777,107.167,64.796,41.8443
4680,85.1911,106.239,61.7009,45.886
4710,86.9238,99.2841,67.5875,43.4994
4740,86.2063,101.531,64.6714,43.3139
4770,85.8906,107.547,66.9179,44.0936
4800,86.7091,102.696,59.7387,41.947
4830,87.4607,105.056,65.726,40.0264
4860,85.8883,105.592,66.3133,42.9135
4890,85.6202,107.918,64.1018,42.4773
4920,85.2273,102.502,64.9895,41.7923
4950,84.7576,102.268,63.693,44.2613
4980,84.5764,101.766,65.8428,42.7662
5010,84.6065,101.8,64.1946,38.9159
5040,84.3132,99.0299,64.0777,41.4867
5070,86.9477,106.69,67.0655,41.0519
5100,85.835,105.488,62.0453,39.5192
5130,86.8601,107.452,66.901,41.2006
5160,85.3406,106.807,63.6128,39.7333
5190,86.1471,101.811,64.5249,38.3857
5220,85.3867,107.052,65.9863,38.6789
5250,86.1343,108.939,65.2291,44.5379
5280,85.7595,99.8975,66.5411,41.1246
5310,83.7643,100.026,65.4087,43.0837
5340,86.7905,103.574,67.1873,38.96
5370,85.4961,102.021,61.4635,42.4174
5400,87.3669,99.6821,60.2463,39.9145
5430,86.8348,104.7,64.2599,44.7766
5460,83.9748,100.604,64.4531,42.6904
5490,88.1528,108.835,65.0142,40.6259
5520,86.0137,99.4854,64.3389,42.4697
5550,86.2715,102.446,62.112,44.3319
