Time,Event
0,Patient exit
30,Heart rate monitoring
60,Arterial pressure monitoring
90,Oxygen saturation monitoring
120,BIS monitoring
150,Venous route installation
390,Bair hugger
450,CEFAZOLINE
540,Oxygenation
720,SUFENTANIL
750,PROPOFOL
780,ATRACURIUM
840,Ocular occlusion
1050,Intubation
1140,SEVOFLURANE
1170,Controlled ventilation
1200,Oxygen 30%
1230,Pulmonar auscultation
1260,Intubation ballon presure check
1290,Lung volume recruitment
1380,Temperature monitoring
1650,Pulmonar auscultation
1680,Points of support check
1710,SEVOFLURANE
2160,SUFENTANIL
2220,Incision
2250,Ubumbilical trocar
2400,Pneumoperitoneum inflation
2430,Pulmonar auscultation
2460,Lung volume recruitment
2760,Preperitoneal space dissection
3090,Spermatic cord dissection
3180,ATRACURIUM
3330,Hernia space dissection
3630,SUFENTANIL
4500,Prosthetics setting
6240,Pneumoperitoneum déflation
6360,Closing
6840,Bandage
6870,SEVOFLURANE stop
7560,Decurarization check
7620,Decurarization
8100,Patient exit
