Time,FC,PAS,PAM,PAD
-1,68,107,79,80
0,74.8,117.7,86.9,80
30,73.0705,116.266,85.2185,80
60,74.9337,118.966,85.1672,80
90,73.3933,115.132,84.8252,80
120,74.7752,118.261,87.4996,80
150,80.6475,114.838,97.1675,80
180,81.0156,118.644,94.8514,80
210,76.6652,120.525,95.0848,80
240,75.4197,118.255,93.6093,80
270,76.1077,115.595,88.2257,80
300,76.1332,120.085,86.8425,80
330,76.5503,117.749,88.1754,80
360,73.3214,117.303,86.7629,80
390,74.5954,116.633,87.0436,80
420,76.5879,119.75,87.4089,80
450,77.5382,117.281,87.0695,78.9623
480,74.8677,116.773,88.7387,79.3282
510,75.7552,117.89,88.2529,80.5782
540,74.6709,113.11,88.4855,78.6483
570,74.1715,113.998,86.2327,81.0057
600,77.8055,119.573,89.6908,78.8167
630,74.3616,117.397,87.0322,80.7692
660,72.4517,119.786,85.9488,78.5026
690,75.4147,114.898,85.9898,80.5348
720,77.1032,119.219,87.7211,78.7303
750,74.0126,115.772,87.4173,81.3039
780,71.92,116.742,88.0758,78.9218
810,74.7573,115.515,87.4958,80.8344
840,73.9405,114.807,89.2998,77.8624
870,74.4641,92.3443,67.2328,63.9626
900,73.3443,98.88,74.9664,62.4526
930,70.0067,89.6636,65.0749,65.2776
960,72.265,92.1512,68.1221,65.5269
990,71.4855,99.5305,70.7094,63.8903
1020,69.9944,90.3589,72.2658,62.5825
1050,69.341,95.7565,65.3424,63.9724
1080,71.1241,96.1934,72.4448,62.9612
1110,68.8908,91.0257,71.6088,63.1056
1140,70.9855,99.8658,67.8631,80.4257
1170,68.8762,94.5159,75.9746,78.5826
1200,67.4627,96.2687,79.4155,79.5782
1230,66.4765,96.454,88.0072,81.4249
1260,68.2094,120.884,94.463,78.3483
1290,67.2873,115.619,91.533,78.9787
1320,66.7048,119.555,90.8885,82.064
1350,63.8924,115.136,85.8339,82.3516
1380,66.9248,114.47,86.0466,77.5996
1410,65.2911,115.377,84.8006,80.6493
1440,68.5491,114.036,87.6301,79.9889
1470,66.4209,117.176,86.11,79.6774
1500,69.1055,111.85,87.9436,76.4866
1530,69.0171,114.081,85.4365,81.7463
1560,63.778,118.602,85.7807,80.9067
1590,66.727,122.456,89.2446,79.3566
1620,63.6735,85.1308,78.7076,68.7078
1650,54.629,76.7029,47.7618,55.8433
1680,54.8537,86.4204,38.8526,58.8027
1710,54.4921,80.751,38.7959,55.0958
1740,55.9588,89.3781,31.4555,56.7938
1770,54.1501,82.4232,40.2302,56.1319
1800,57.8461,84.1845,41.5251,58.6251
1830,55.6279,79.9415,37.066,53.135
1860,57.2448,78.9041,55.4455,59.1695
1890,58.3959,79.3899,56.1147,59.7631
1920,57.6975,85.8978,61.021,54.6834
1950,61.1145,79.7714,58.5624,57.0879
1980,58.1651,82.3867,60.2994,56.605
2010,57.4394,80.3288,55.3067,55.0059
2040,58.6644,80.4989,58.6084,54.3022
2070,58.8823,80.8768,58.0289,58.4177
2100,57.6668,87.8586,52.7544,54.2031
2130,58.9361,80.4596,54.3321,55.389
2160,57.0167,81.8325,52.7959,55.695
2190,55.2423,55.6084,55.4642,51.8714
2220,52.8823,56.9918,47.6412,37.2378
2250,52.1978,53.86,39.0348,41.9922
2280,52.162,54.3601,41.8959,38.8037
2310,53.8354,60.2275,39.3049,40.3243
2340,50.8878,54.1322,44.6434,40.9406
2370,58.8185,58.3963,49.8741,37.1799
2400,58.3629,57.2855,48.7535,39.9729
2430,56.8652,60.8548,44.1324,37.2345
2460,55.6517,60.7842,46.9447,37.6848
2490,55.4657,60.3608,44.3298,39.7588
2520,53.2399,59.8585,44.742,40.4799
2550,53.8608,55.3813,45.0185,39.6305
2580,56.8581,56.3958,51.1038,39.2502
2610,55.013,65.3731,49.6517,38.4536
2640,51.6467,64.6094,39.539,41.5001
2670,53.2018,63.8194,41.7129,42.2772
2700,53.8301,54.5648,40.3238,37.5826
2730,51.7364,62.6465,42.2568,41.0349
2760,51.5624,57.7985,44.2787,37.7665
2790,54.1875,59.0994,45.6626,41.4263
2820,53.7018,60.9332,46.9627,38.256
2850,55.7224,59.7932,41.4444,41.2621
2880,53.5306,59.8032,42.3466,36.9247
2910,53.3407,59.4881,44.7519,36.3449
2940,53.5893,57.2469,44.323,39.1506
2970,65.6651,65.4185,56.4886,38.6411
3000,65.321,74.0782,54.6079,40.9555
3030,58.0299,60.9149,48.0548,36.1459
3060,57.4804,68.018,51.2463,37.7041
3090,57.2545,65.5967,53.0756,37.3725
3120,56.1768,65.3592,49.553,38.8191
3150,57.1468,59.106,51.7247,36.92
3180,55.7021,64.4634,52.449,37.4075
3210,57.7151,60.9359,49.4783,37.3427
3240,56.2517,65.8117,52.2856,36.9279
3270,57.497,63.2098,46.4661,38.9941
3300,56.9016,66.3572,50.287,38.0237
3330,55.4485,59.3079,50.2147,41.2726
3360,55.7517,67.0683,46.6873,40.8361
3390,54.0559,60.7133,47.2891,42.0593
3420,56.2921,58.8524,49.4006,35.2615
3450,57.2443,68.5416,46.0282,38.2617
3480,56.5732,65.7491,53.2324,38.6689
3510,53.9824,61.8966,48.5516,39.46
3540,55.8052,66.2301,47.787,40.6266
3570,55.3946,57.8706,51.5512,41.8593
3600,58.3268,67.0038,49.5488,38.7944
3630,54.1825,63.1113,52.6569,37.564
3660,59.8502,64.1542,49.756,38.9193
3690,58.0881,61.3859,51.5964,39.1528
3720,58.3458,62.3623,50.9997,41.0973
3750,57.9333,64.8001,47.4776,39.8615
3780,60.0025,69.7714,45.4491,40.3538
3810,60.6679,65.1217,44.9744,41.6415
3840,62.2056,71.8431,54.118,39.4014
3870,61.9279,65.7705,50.479,40.4626
3900,64.9294,64.6629,52.1892,36.7684
3930,63.7212,64.3821,55.8406,42.5236
3960,65.0688,67.4956,53.0317,38.946
3990,64.2791,67.8079,47.0225,40.5583
4020,64.3494,65.7212,57.0667,40.8188
4050,63.4285,59.8747,54.6281,35.6706
4080,64.6901,65.1479,50.7178,38.4837
4110,64.001,70.5595,51.242,39.5662
4140,65.0978,64.5056,50.5127,38.8465
4170,67.3443,62.6915,51.6161,36.8876
4200,66.4803,68.2581,55.2098,37.1449
4230,62.8806,67.058,48.8573,38.7705
4260,64.3487,64.6835,53.2353,37.2512
4290,66.2225,64.4755,50.4885,41.0292
4320,77.816,78.8886,56.7932,39.4884
4350,80.941,76.022,59.4809,36.8424
4380,77.4277,72.5668,53.6424,40.7737
4410,78.1585,80.5178,62.0685,42.1184
4440,77.2934,72.7346,59.1006,40.6602
4470,81.3241,73.4154,63.9806,37.9285
4500,80.9669,76.445,59.4199,39.0141
4530,76.8321,79.1414,58.2197,40.1844
4560,78.0468,75.7472,60.0525,38.5942
4590,79.2397,77.715,54.5904,42.2785
4620,77.5978,72.6326,53.6807,42.2422
4650,84.4395,74.5115,62.0169,41.36
4680,83.7557,77.9725,57.2,39.5752
4710,82.0991,79.5954,58.6254,40.3016
4740,84.9837,79.9291,60.2627,36.705
4770,82.7709,78.863,56.2672,41.7714
4800,83.8215,77.8966,62.4258,38.9015
4830,80.5212,80.2035,61.6715,38.1956
4860,81.9443,82.9253,62.363,36.8806
4890,84.9568,87.079,63.617,39.7116
4920,85.6233,86.9466,63.8458,39.0713
