Time,FC,PAS,PAM,PAD
-1,64,102,71,64
0,70.4,112.2,78.1,64
30,72.1269,112.354,79.3173,64
60,68.7802,111.497,79.6513,64
90,69.3833,113.591,76.9375,64
120,72.1051,110.412,79.4736,64
150,75.8753,111.854,84.1477,64
180,77.9839,114.472,84.5164,64
210,69.8624,111.214,78.2733,64
240,71.3905,111.948,79.3149,64
270,72.0947,112.895,79.2296,64
300,72.1514,113.252,79.4331,64
330,70.1763,109.646,79.4191,64
360,69.4319,113.269,76.3292,64
390,69.0971,109.726,79.7942,64
420,72.0303,109.635,76.8401,64
450,70.9217,112.212,77.632,65.5133
480,68.1995,111.656,76.7015,62.2821
510,71.8525,108.816,76.0631,62.255
540,69.7984,109.453,79.8916,63.3706
570,68.394,114.916,79.0603,62.2415
600,70.3303,112.523,78.4803,63.2495
630,68.9854,109.364,78.9391,63.9691
660,69.8712,111.89,77.6624,65.0679
690,71.0327,108.151,79.7643,62.219
720,68.1279,107.751,80.8644,65.0956
750,69.6502,90.8872,58.9635,49.9016
780,68.6041,91.9438,64.4174,47.3208
810,66.7167,86.4966,61.8334,52.9185
840,68.7215,91.6204,60.0643,46.7947
870,65.0356,94.0112,61.6286,49.7811
900,68.3518,91.7528,56.9137,49.2811
930,66.3397,85.5634,64.6734,53.3905
960,64.7212,90.9657,57.8475,52.5042
990,62.078,86.1519,61.1122,50.6977
1020,60.7663,88.9888,76.3766,52.36
1050,64.6052,93.8387,74.5605,51.9865
1080,61.9366,90.7246,76.3022,53.2614
1110,60.7023,88.1461,74.1679,52.8506
1140,60.451,115.732,82.3816,64.3838
1170,60.3211,109.87,77.0868,63.117
1200,57.2793,76.1466,68.9522,45.294
1230,53.4602,73.7144,32.4035,44.2081
1260,51.8826,75.251,32.0336,44.3018
1290,54.9826,80.9701,36.5079,49.7862
1320,51.4493,79.9687,28.7257,44.6639
1350,52.5729,76.7869,30.915,43.8215
1380,49.9214,77.8345,31.301,44.514
1410,53.5615,79.5697,32.3908,45.7078
1440,60.0308,82.7215,50.3823,45.1642
1470,55.2571,75.3647,47.4901,47.3736
1500,57.9529,72.7614,51.3005,44.0644
1530,55.8739,76.6391,50.8538,44.248
1560,59.0022,82.5918,48.7431,45.4836
1590,59.2341,76.0745,48.0179,46.242
1620,54.7061,78.6268,50.1531,44.777
1650,54.6076,77.5349,49.1274,43.6475
1680,53.8182,78.9237,46.935,45.5854
1710,56.3433,77.1483,46.4034,45.5665
1740,57.991,82.3467,47.8375,45.9413
1770,54.9637,76.8828,50.4532,46.0894
1800,60.118,80.4408,47.6528,45.9851
1830,52.5818,81.9905,49.8319,44.6994
1860,56.2616,80.7008,49.2068,42.2607
1890,53.7163,53.4628,42.2653,32.2222
1920,48.5828,57.5393,33.7611,31.8762
1950,54.3849,58.9907,38.2142,33.1812
1980,51.4383,50.8918,38.1735,34.8977
2010,53.5721,53.5119,33.1959,32.0716
2040,50.38,57.5303,36.5662,32.2437
2070,54.4547,56.6192,35.9458,30.4119
2100,53.9647,55.0646,38.4317,33.904
2130,50.487,61.4591,39.4665,34.2936
2160,56.8798,56.6801,37.0914,29.6026
2190,66.4515,73.3966,47.0787,31.1617
2220,66.0943,71.2656,48.1017,33.6188
2250,66.2135,76.2656,51.0902,28.7686
2280,67.8783,68.8628,48.042,33.6991
2310,62.0145,71.2041,45.7568,29.7766
2340,54.6292,69.5574,41.9916,33.0574
2370,51.1875,60.6205,39.7248,36.2725
2400,55.1874,57.1787,45.9465,30.8095
2430,56.0432,66.2223,35.9466,33.7079
2460,53.4908,68.9424,41.8718,32.9055
2490,54.4665,61.66,37.1106,33.2647
2520,54.8757,64.9384,35.5012,31.5368
2550,49.8844,57.1339,41.8993,33.5143
2580,53.6111,65.5255,35.1996,31.8088
2610,52.3465,61.9689,40.3944,31.3837
2640,54.4658,62.4135,38.3371,29.5164
2670,52.9176,68.0717,35.9743,35.7647
2700,60.5966,72.6321,47.3273,31.2024
2730,62.8107,73.7962,44.4858,30.9211
2760,64.367,69.9247,48.6049,29.6034
2790,58.8478,78.4062,40.786,34.6751
2820,65.6113,72.9854,47.3641,32.7352
2850,64.2321,75.4467,45.4891,36.2713
2880,64.2468,73.987,46.5195,31.8675
2910,63.8669,75.7529,42.1855,34.2492
2940,63.8446,70.5952,43.9291,33.7306
2970,58.509,75.253,48.1224,29.1037
3000,61.0611,75.3727,43.1228,33.7777
3030,68.6679,77.1425,44.5504,29.7453
3060,65.3164,76.9533,49.607,31.4676
3090,64.6643,75.6752,48.0366,30.1502
3120,68.2572,72.9368,54.0061,31.8609
3150,65.8077,71.7783,45.561,30.9621
