Time,FC,PAS,PAM,PAD
-1,85,92,71,81
0,93.5,101.2,78.1,81
30,95.6307,101.635,77.8893,81
60,94.1274,100.954,77.376,81
90,94.1092,102.288,78.2288,81
120,94.9397,100.141,78.3256,81
150,101.679,100.575,85.307,81
180,103.135,103.271,84.4187,81
210,101.312,100.774,86.1537,81
240,100.794,99.0807,87.3629,81
270,94.2768,100.255,76.6516,81
300,94.7327,100.91,78.9018,81
330,91.9049,99.881,79.7616,81
360,93.6359,101.12,78.585,81
390,95.1817,103.543,78.8418,81
420,95.2453,102.724,77.5829,81
450,94.0867,97.541,78.0158,79.7932
480,93.2148,103.34,77.4935,81.7976
510,95.1847,102.363,79.5387,82.4757
540,92.3605,102.248,77.8529,80.5036
570,94.1257,103.141,77.5233,79.4223
600,92.596,97.8553,79.8212,78.8366
630,94.6685,99.9442,78.5734,80.8767
660,91.1837,103.098,79.1581,80.9823
690,89.8599,105.072,77.2905,81.9943
720,96.5259,101.643,75.8898,80.1475
750,97.4977,100.911,76.2527,82.0054
780,91.1252,100.616,79.6994,82.9187
810,90.1685,78.1831,66.1314,63.1395
840,92.2904,83.375,62.0539,64.2428
870,91.0121,77.6648,58.4489,63.414
900,87.8922,81.5629,64.9313,59.8633
930,87.0445,85.2091,64.5006,66.7025
960,90.3795,81.1389,61.6508,64.7193
990,88.4624,76.4739,62.3768,61.7344
1020,84.3772,82.7577,62.0743,61.6944
1050,82.8321,81.19,62.1776,69.0353
1080,84.7729,106.576,63.5027,66.8288
1110,86.0815,99.5257,61.8771,65.5825
1140,81.4723,101.397,74.8491,85.4162
1170,84.661,96.5562,78.4714,80.2933
1200,82.0496,101,80.4764,79.8686
1230,80.2557,109.172,74.7237,81.7653
1260,86.1163,105.243,79.6209,81.894
1290,85.8216,94.0646,77.2782,79.7879
1320,81.0069,100.544,76.6906,78.855
1350,80.2144,95.055,79.7687,79.8286
1380,80.2254,94.2601,58.4082,58.5509
1410,70.3091,71.166,38.8727,52.9799
1440,69.4642,74.1374,39.6382,58.6826
1470,68.7688,81.765,35.6834,59.4
1500,70.628,71.8021,36.038,57.9
1530,71.2019,70.359,31.6447,55.0893
1560,74.8724,71.5766,35.1566,58.3927
1590,71.5508,67.7024,35.1186,55.225
1620,78.5965,67.2964,50.2906,58.5787
1650,78.4793,67.9129,53.9008,52.0189
1680,76.8416,66.0454,49.5772,56.2468
1710,72.6545,63.0104,54.0992,56.2111
1740,72.865,65.1813,49.6826,56.8422
1770,79.2869,68.3045,49.5113,55.9279
1800,74.5132,62.5079,52.8983,57.8343
1830,75.5568,68.941,49.8804,54.6373
1860,80.1956,68.4586,51.8916,56.8716
1890,78.5626,67.1446,48.3825,61.417
1920,78.2813,69.9797,52.1059,59.9347
1950,71.5083,62.5697,35.323,38.4044
1980,69.5733,48.9226,37.673,38.8273
2010,73.328,44.2762,33.7778,40.4679
2040,68.4867,48.117,34.8433,40.9985
2070,68.1724,50.9455,31.9578,36.5633
2100,67.8243,48.4817,36.1554,41.3032
2130,73.0046,57.3982,42.0724,39.2515
2160,76.8887,48.3579,40.7729,39.9762
2190,76.626,47.7204,38.9195,40.2011
2220,72.0756,49.0357,40.1068,40.1411
2250,73.1304,51.2383,37.0657,42.1393
2280,71.1624,51.7711,36.5545,43.4468
2310,70.1592,48.3041,42.916,44.0855
2340,72.6768,48.8003,41.0819,40.683
2370,85.1568,63.5224,49.784,36.813
2400,83.9107,62.7234,47.6763,35.5735
2430,72.9741,50.2343,40.1356,40.6991
2460,72.134,47.5781,36.7384,43.4142
2490,74.4346,55.3969,47.6714,40.9302
2520,71.058,48.5606,38.5988,40.0634
2550,69.3644,59.0674,46.9667,39.853
2580,72.3991,46.9206,41.5956,40.7408
2610,71.8142,55.4716,41.3035,40.6609
2640,69.6478,45.4211,42.8243,39.4952
2670,68.6249,51.1135,43.1529,34.5973
2700,71.4092,50.0689,48.2584,44.1838
2730,71.9479,54.9785,42.9063,36.8751
2760,73.5856,56.0268,37.7327,43.3228
2790,72.1581,52.6777,42.6042,36.2705
2820,83.2234,64.2068,49.6488,40.3932
2850,84.1128,63.7478,48.9424,40.7773
2880,85.3913,65.6648,47.4011,44.3445
2910,86.0089,66.063,50.6964,40.0951
2940,88.4211,63.9772,50.4134,41.7032
2970,85.3399,63.1598,53.3187,39.6593
3000,87.9596,61.5782,46.2629,37.2478
3030,87.8393,61.4179,50.4658,35.3321
3060,86.8089,59.7094,46.868,38.5481
3090,89.4479,59.7108,48.7166,41.2958
3120,90.5088,61.5439,46.5374,37.5986
3150,100.885,65.5249,48.9781,44.2559
3180,99.7737,61.1742,52.8954,40.7821
3210,99.3652,56.9241,50.5154,39.912
