Time,FC,PAS,PAM,PAD
-1,66,107,89,76
0,72.6,117.7,97.9,76
30,71.5024,115.595,97.173,76
60,72.4489,117.892,98.2248,76
90,71.0951,116.092,99.4596,76
120,73.7529,118.638,98.2357,76
150,81.5699,116.272,106.198,76
180,80.7397,119.697,105.457,76
210,70.9273,116.828,108.152,76
240,72.4455,117.879,107.407,76
270,73.2239,119.382,99.5264,76
300,71.944,117.109,98.4047,76
330,73.0553,117.245,97.9591,76
360,71.0868,115.238,96.3242,76
390,72.0117,116.908,97.0347,76
420,71.5316,116.872,97.2184,76
450,75.1742,115.106,99.1418,77.1741
480,71.5404,117.565,97.4391,77.4016
510,72.5071,117.935,95.5027,77.3335
540,71.5263,116.759,97.7872,77.3549
570,71.5848,116.899,97.9157,77.7209
600,69.7561,117.949,98.9142,75.8982
630,73.0874,118.787,97.1966,76.684
660,70.1054,118.548,99.0442,75.1905
690,69.5352,114.66,97.3029,74.5406
720,72.3008,113.859,101.811,75.6859
750,72.5044,119.045,98.159,74.9444
780,72.4552,119.153,99.9052,77.5528
810,71.1592,116.572,95.7838,77.5384
840,73.7253,111.795,93.3463,78.2665
870,72.0518,93.2386,77.9424,59.4741
900,70.9003,92.3395,79.7752,60.6941
930,71.3217,98.5448,76.1113,55.8438
960,72.6316,98.5502,72.7533,61.8707
990,71.685,94.6373,74.1787,61.5093
1020,69.1973,95.4319,82.1567,62.0613
1050,70.1839,91.2553,77.8239,59.1274
1080,63.776,90.7967,81.8005,61.6073
1110,67.7411,96.8582,83.0525,58.7112
1140,66.6944,95.4308,80.8329,61.558
1170,68.4743,93.3159,76.1789,60.0381
1200,66.0874,89.2654,97.8546,56.2103
1230,67.2104,92.8832,98.6437,59.7138
1260,66.3593,117.341,103.643,74.7598
1290,65.4903,110.841,100.372,74.7317
1320,65.3561,116.773,98.0736,79.0087
1350,61.4415,113.213,99.6043,74.8159
1380,64.9529,112.303,100.918,76.6206
1410,67.4049,115.432,91.4468,77.7767
1440,68.097,122.446,102.901,73.8989
1470,65.9859,125.633,97.7502,77.5952
1500,63.2661,121.742,95.3545,74.2557
1530,67.2993,118.38,97.6086,78.0809
1560,63.4944,116.127,98.1159,78.508
1590,60.4038,119.975,97.919,74.8959
1620,60.6962,115.855,92.6939,73.9721
1650,64.1854,118.352,96.3566,73.3975
1680,63.4552,118.551,101.549,77.1673
1710,66.4449,117.636,97.1173,73.4194
1740,59.0393,108.628,89.6903,64.9217
1770,53.9884,91.0418,41.1911,52.8765
1800,55.7184,84.2137,40.2529,54.8137
1830,54.9812,83.9247,43.7267,52.6268
1860,53.3843,83.2622,43.5084,55.8998
1890,53.8398,78.5125,38.9639,53.6853
1920,55.2747,79.6653,42.9947,52.8601
1950,53.2878,84.2052,40.7232,55.4036
1980,60.4455,81.407,62.6486,56.5487
2010,57.8048,77.7092,60.2486,54.0938
2040,57.9122,76.8918,73.0206,56.0205
2070,56.9706,75.8888,64.6962,52.6144
2100,59.439,83.5273,66.4091,56.8915
2130,58.7329,77.9234,65.2028,52.5524
2160,56.0227,77.7682,63.1754,54.8822
2190,59.224,80.4432,69.007,56.9591
2220,56.7829,83.1699,68.0151,54.4151
2250,57.2727,79.416,66.2544,51.8744
2280,60.3333,76.1623,64.5713,51.7754
2310,56.2922,75.1222,55.589,43.1711
2340,49.4547,66.4716,49.3154,37.9552
2370,53.2319,51.2837,40.2959,39.0396
2400,51.0647,59.0322,41.8315,37.2961
2430,52.9663,62.2521,50.9724,42.1686
2460,53.837,56.9755,41.8367,39.4148
2490,55.1149,58.5845,53.9633,39.1128
2520,55.6604,52.5468,51.7876,37.6957
2550,56.0157,66.6792,56.0514,36.8528
2580,57.3358,59.1196,54.0332,40.9878
2610,53.8698,61.9992,56.3703,36.4496
2640,55.0059,58.2076,51.3767,39.6314
2670,51.2997,57.0326,54.3376,40.4939
2700,52.1008,59.4935,55.7357,37.9727
2730,52.4599,60.4035,49.6486,36.5073
2760,52.6163,64.3576,49.6053,39.6071
2790,52.2766,61.1968,51.3717,38.2484
2820,50.3777,61.4806,50.6602,39.6675
2850,55.2827,58.6033,53.4729,36.0241
2880,51.2714,57.8922,47.4508,35.2344
2910,55.0554,59.8721,53.8698,41.868
2940,52.8831,62.0167,46.6883,35.2473
2970,50.981,57.8896,53.4714,39.1095
3000,55.0001,61.2534,50.3723,39.6196
3030,51.8923,62.634,50.4681,35.6911
3060,52.7391,61.9783,52.0097,37.8622
3090,53.3504,57.4683,52.915,37.6753
3120,50.6743,61.5499,49.6179,40.1505
3150,61.5878,74.8301,68.5888,37.3176
3180,63.4138,70.2373,60.3993,41.1605
3210,54.432,53.8656,55.5794,37.9778
3240,54.3639,54.2626,51.3553,38.0041
3270,57.9287,56.316,53.9551,38.1041
3300,55.1483,57.8189,58.6083,40.7647
3330,54.2973,55.5796,58.6209,40.9456
3360,55.4582,57.1815,55.4548,38.7951
3390,53.8029,51.0378,56.4773,35.3936
