Time,FC,PAS,PAM,PAD
-1,75,122,78,63
0,82.5,134.2,85.8,63
30,81.5875,137.158,87.0658,63
60,83.1131,134.778,87.9054,63
90,83.1039,130.905,85.8517,63
120,82.2366,135.964,86.9006,63
150,89.6374,134.921,92.6647,63
180,90.8519,134.03,95.7023,63
210,83.2611,131.738,86.6128,63
240,81.2272,135.692,85.8129,63
270,83.1772,132.852,84.342,63
300,84.0848,131.864,83.6656,63
330,81.0968,134.291,87.3107,63
360,81.582,134.936,87.5596,63
390,81.3372,137.446,85.5247,63
420,82.3322,132.317,87.2459,63
450,81.9904,133.335,86.3663,61.4144
480,82.8605,130.584,82.9125,62.1236
510,82.6617,135.36,81.6878,61.4409
540,84.631,134.886,90.135,62.7764
570,82.4257,134.907,87.1421,61.6417
600,83.8703,131.554,86.3546,63.7929
630,84.545,137.252,84.9838,64.2507
660,81.917,134.987,83.106,61.7056
690,80.0383,134.045,85.8476,64.5182
720,79.8888,133.272,85.2626,62.7369
750,82.8436,132.411,86.1599,61.5921
780,81.999,135.653,87.9072,62.437
810,85.8669,131.667,86.3974,63.1121
840,78.4176,131.441,86.7075,64.2743
870,79.6999,100.651,67.118,48.4594
900,81.3046,106.73,65.4472,49.2954
930,79.699,109.931,72.8632,46.438
960,77.4935,100.294,64.416,52.113
990,79.9687,105.343,68.8669,50.3707
1020,81.2639,111.968,63.0695,50.9974
1050,76.7312,107.731,66.6051,49.0831
1080,75.4668,103.705,70.1011,50.8077
1110,73.2648,106.337,69.8236,53.1341
1140,74.1751,108.94,82.2782,46.8755
1170,72.0065,107.032,88.174,51.5907
1200,74.5032,108.464,87.969,52.6002
1230,74.2606,103.922,87.9563,53.0808
1260,73.5223,139.383,84.0606,63.3866
1290,75.2819,135.108,80.7647,65.6364
1320,74.8846,137.222,81.3514,63.6574
1350,73.0595,134.052,85.9453,62.3838
1380,74.5578,140.602,84.253,64.2266
1410,74.3258,135.12,86.6298,64.4077
1440,72.9848,130.93,87.5053,63.4982
1470,70.2436,134.098,83.8127,62.7107
1500,73.1813,133.611,89.2286,62.4934
1530,71.8664,134.785,85.7765,65.2673
1560,74.2265,128.574,84.8447,66.3816
1590,75.5063,136.256,88.9471,61.5337
1620,69.5919,110.799,61.8091,57.2781
1650,62.5596,96.0454,36.6029,43.9152
1680,62.8467,97.4576,39.7913,45.3551
1710,61.2858,90.3323,34.8198,44.5682
1740,59.0955,88.368,41.59,42.7616
1770,62.491,98.4599,38.3852,44.7111
1800,62.1041,91.3024,39.3464,44.0863
1830,60.3804,94.1721,37.5373,43.665
1860,66.2409,88.5993,57.3235,43.3278
1890,64.9896,89.9861,56.7434,43.8269
1920,66.1059,91.6554,59.1859,45.4684
1950,67.057,88.6571,58.8545,43.1862
1980,62.4287,92.3076,56.0385,42.8445
2010,66.4676,89.4186,54.2255,41.1787
2040,64.3412,89.0587,54.6149,47.3386
2070,65.6123,92.248,53.1566,44.0582
2100,62.9003,90.2497,53.5935,47.2099
2130,61.0376,89.1416,59.0457,44.6879
2160,64.6741,89.1608,51.1791,44.0278
2190,65.8238,91.6072,54.8023,43.9521
2220,65.9488,90.0855,53.9884,44.2616
2250,66.505,88.2078,54.8193,42.8366
2280,66.5486,85.7196,57.2887,45.4263
2310,61.1552,76.0906,41.7822,40.4916
2340,61.2022,61.0767,38.2324,32.052
2370,54.342,60.0478,34.1514,32.8186
2400,61.3152,66.6794,44.0113,30.6183
2430,58.0055,60.9886,36.6002,32.0634
2460,58.4525,66.0944,38.9394,30.4507
2490,59.2931,67.6602,38.9978,30.1249
2520,59.6525,72.9897,40.2334,30.4621
2550,61.066,70.0378,45.5094,31.7512
2580,58.7042,62.9907,40.0901,30.0538
2610,59.8133,63.9633,44.7239,30.5994
2640,60.1241,68.4401,39.8369,27.4196
2670,58.1592,63.6498,46.0224,32.9371
2700,58.9372,65.9071,42.6896,29.5294
2730,58.3116,68.3219,41.4108,32.2863
2760,54.5467,70.5036,41.9369,29.2559
2790,55.6869,70.4209,36.6546,29.9778
2820,67.4968,79.4368,43.8153,33.4043
2850,70.0067,85.3384,47.1687,29.3394
2880,59.7286,81.1552,40.8185,32.6924
2910,60.4004,82.257,34.1489,30.4901
2940,61.4206,77.2599,42.8324,31.1449
2970,58.5477,73.7611,39.9234,33.6834
3000,59.605,79.8405,44.5594,31.076
3030,60.6121,77.9391,41.075,32.377
3060,62.1204,79.4306,41.7788,28.7927
3090,61.227,76.7791,41.8812,29.484
3120,62.4951,80.9203,41.1713,30.5235
3150,58.4261,77.3211,39.3802,29.479
3180,59.3993,85.1334,35.8027,29.1948
3210,58.1553,82.2701,47.6091,30.9305
3240,60.1879,77.6213,40.8716,31.6841
3270,60.7265,77.9561,40.0049,33.2892
3300,62.0528,73.7462,43.7616,26.9599
3330,62.4964,72.951,37.3376,30.3013
3360,61.1527,79.0029,43.708,27.1113
3390,61.0377,75.4407,41.6194,28.6765
3420,60.6272,76.9069,39.5308,27.4438
3450,59.671,75.7122,43.4411,32.7927
3480,59.518,77.7085,43.3642,31.8498
3510,60.4855,79.8475,42.3326,30.9412
3540,61.8088,80.723,41.1728,29.0965
3570,60.1858,79.6512,41.303,33.2589
3600,58.7679,77.1383,39.3916,29.2988
3630,60.2905,76.1684,41.2457,33.7302
