Time,FC,PAS,PAM,PAD
-1,70,101,74,83
0,77,111.1,81.4,83
30,76.8279,112.399,82.9914,83
60,77.2094,109.6,82.0794,83
90,77.9992,110.358,81.8757,83
120,78.2833,113.481,80.6752,83
150,86.0991,113.719,90.2725,83
180,83.7727,113.378,88.2348,83
210,75.281,110.592,89.6591,83
240,75.7254,111.315,87.9163,83
270,76.1286,108.383,81.8385,83
300,75.9982,109.854,81.8061,83
330,77.5434,109.532,81.7839,83
360,75.6418,113.407,81.1753,83
390,78.4928,109.12,82.7097,83
420,75.2853,108.433,79.7078,83
450,77.1444,114.185,78.3223,82.0609
480,75.4849,111.801,79.0639,84.2379
510,77.1738,110.913,79.1306,84.1703
540,76.6927,113.907,81,84.2051
570,76.6941,113.591,83.5343,81.581
600,76.3834,108.405,78.2992,82.8282
630,75.9963,111.602,82.9026,83.8198
660,76.2519,113.326,82.122,83.5268
690,77.4608,113.317,79.8,82.7235
720,76.833,110.476,83.3698,82.8669
750,72.8234,90.46,63.9386,64.2506
780,73.1847,89.1013,64.9724,70.2491
810,76.3761,92.7615,67.7401,62.8089
840,71.9369,89.3199,61.8026,65.8869
870,73.235,92.9367,68.0735,68.7331
900,71.5262,90.075,68.5053,67.3213
930,70.1156,86.344,66.0533,65.568
960,70.0497,87.311,64.1181,66.1155
990,70.2154,93.9388,65.5971,68.4388
1020,69.7766,114.136,61.8849,65.3538
1050,69.042,104.69,69.3986,65.2055
1080,69.8744,109.53,83.3152,80.3362
1110,68.2354,111.361,82.2356,83.0967
1140,63.6884,78.001,66.1581,70.7099
1170,56.5126,76.0431,34.0978,58.3082
1200,55.1935,83.2057,34.1419,56.4859
1230,57.5282,80.12,37.2716,56.2841
1260,57.3619,79.3528,37.4041,60.3927
1290,58.7942,81.7189,35.7538,58.9294
1320,57.9188,72.9668,38.324,55.9203
1350,57.8764,77.798,35.083,58.4077
1380,61.1723,76.4035,55.1792,60.0298
1410,60.9239,71.782,54.7406,58.4365
1440,58.2307,72.4765,54.3816,59.1901
1470,61.3026,72.2267,51.8127,57.908
1500,60.703,72.0311,49.2484,55.4052
1530,62.2906,72.7299,47.6827,57.0192
1560,60.8782,76.2947,50.3151,57.8789
1590,62.3717,73.0171,50.8008,55.7159
1620,59.4058,72.9491,53.3428,59.6462
1650,58.7582,73.2892,50.6571,57.1397
1680,60.7394,77.2539,47.5857,57.5619
1710,55.8129,51.2408,42.4437,47.8828
1740,55.2073,53.646,39.1668,39.2005
1770,55.1694,49.9163,34.7992,40.1359
1800,54.9693,45.8416,36.8255,39.0158
1830,55.8697,49.3086,39.9595,39.2194
1860,53.5405,49.9752,32.9173,41.6045
1890,57.4169,53.331,46.302,39.6996
1920,56.3305,51.4311,39.6527,40.7916
1950,60.2813,53.045,44.6888,39.3372
1980,57.9011,59.1019,40.4322,37.4532
2010,69.2949,66.9544,53.0675,40.8157
2040,68.3766,64.8532,49.2747,41.9328
2070,68.7173,67.4369,49.1093,39.1982
2100,68.7467,66.2677,50.281,41.9212
2130,67.6692,61.0368,49.6654,41.8927
2160,65.7678,67.6259,50.4289,37.6083
2190,66.0845,70.925,49.041,43.5366
2220,65.8037,70.6259,49.2161,41.6205
2250,68.4064,69.0691,50.715,42.4937
2280,67.4555,68.0963,48.6631,41.6885
2310,66.2516,64.8603,55.5381,38.3016
2340,69.7992,66.2275,47.778,41.1136
2370,68.0872,65.1934,45.2301,38.6472
2400,68.0637,67.6006,51.0736,39.276
2430,66.174,65.807,48.8582,40.7234
2460,64.5869,60.6977,49.5371,38.839
2490,68.8066,68.7017,50.1524,39.7853
2520,57.3914,54.4603,49.4079,38.4836
2550,58.2901,52.8702,45.8567,42.6449
2580,59.6775,54.0495,43.6739,40.2733
2610,55.3078,53.7995,42.7958,41.5058
2640,57.1073,54.4821,46.3279,43.4019
2670,57.985,53.3159,44.6859,35.8236
2700,58.6205,51.9377,45.0464,38.816
2730,59.3667,58.3266,44.5058,38.7374
