Time,FC,PAS,PAM,PAD
-1,61,108,90,61
0,67.1,118.8,99,61
60,65.9086,120.152,100.095,61
120,66.6288,118.053,99.9783,61
180,74.6812,121.758,109.526,61
240,74.5888,116.277,106.729,61
300,68.0425,118.425,99.6761,61
360,68.2026,116.779,101.468,61
420,65.7801,116.713,98.8172,61
480,66.7406,123.746,100.457,60.4734
540,67.2303,117.42,97.5554,60.072
600,69.8547,114.731,96.9427,60.8955
660,64.3275,115.952,95.6115,60.424
720,66.8854,113.073,101.858,59.1426
780,66.6378,119.846,97.3894,60.5277
840,68.4131,121.981,95.9561,62.4935
900,65.8747,118.983,97.2227,62.7584
960,65.6614,97.1802,80.9875,51.7408
1020,63.233,96.5798,76.7564,46.8291
1080,63.035,87.6329,78.1825,51.2004
1140,60.5683,93.6193,83.8676,47.755
1200,61.3366,120.591,78.8732,47.164
1260,58.8852,114.337,99.0285,63.8605
1320,61.3165,115.36,95.2042,61.0411
1380,60.7728,122.32,95.362,62.104
1440,59.0261,118.329,105.08,62.1993
1500,59.5389,119.62,100.325,58.0046
1560,60.4459,120.091,95.758,58.0417
1620,55.3877,86.5081,74.3057,42.4991
1680,51.6393,90.991,45.5825,45.4403
1740,52.6703,81.1076,47.6471,45.3066
1800,51.5376,75.4151,51.0228,45.2144
1860,50.9351,78.9338,67.571,41.6734
1920,51.887,81.7049,62.7393,48.0153
1980,51.0416,88.2095,67.5326,46.8261
2040,51.2094,81.5785,67.428,44.5106
2100,53.1611,83.3472,69.4116,45.2161
2160,54.1564,79.2668,67.831,44.5021
2220,53.257,83.0951,66.7224,39.7463
2280,53.7218,83.4734,63.7896,43.7286
2340,46.8433,55.0693,46.2952,33.9559
2400,50.2639,52.6407,55.3899,32.4446
2460,52.1217,55.8772,53.838,29.7154
2520,50.4244,56.5731,53.515,32.3808
2580,57.0816,72.9792,62.2881,34.0757
2640,49.5251,69.484,52.8423,31.5667
2700,52.5732,71.6629,61.0965,30.2577
2760,51.3506,63.6987,58.7767,31.6162
2820,47.8038,62.0457,57.6281,32.2668
2880,48.9553,68.4789,60.0946,27.8483
2940,48.5916,68.3644,60.218,30.4398
3000,48.9199,58.8879,53.9413,32.4723
3060,51.5801,63.6055,61.7226,33.1599
3120,50.1962,67.5618,56.6466,33.4095
3180,49.5694,67.3892,59.7744,29.2877
3240,53.0977,67.1312,61.9187,33.163
3300,62.4256,78.0062,67.9555,30.7712
3360,65.638,74.3591,68.2431,33.6974
3420,63.8376,76.3501,67.8907,27.5014
3480,67.9402,79.0219,65.6721,28.5407
3540,66.5895,79.0594,70.5957,36.3313
3600,72.4014,82.6684,70.5045,30.8089
3660,71.1508,81.7507,69.494,26.7864
3720,74.5111,86.0439,69.1222,33.3667
3780,71.76,78.7361,65.6648,32.8216
3840,72.0511,81.009,66.2339,30.312
3900,72.6214,77.6032,65.6091,32.9444
3960,72.7421,79.4274,64.3382,34.4002
4020,73.2469,86.0379,70.1878,33.9059
4080,74.5398,78.6762,71.26,29.1042
4140,71.1769,78.9957,68.873,31.2945
4200,69.8905,81.3631,67.2029,31.4832
4260,70.0328,78.8024,71.5808,32.9387
4320,68.0988,77.329,68.3434,31.7117
4380,68.1419,84.3142,70.2879,31.944
4440,66.5272,90.6035,68.997,25.8526
4500,67.0817,76.7091,69.3024,29.8543
4560,65.7841,79.6688,73.293,34.4219
4620,65.753,85.6259,62.0085,28.7809
4680,68.0238,89.94,72.0356,34.4725
4740,68.5412,83.8053,65.3387,34.056
4800,67.8455,77.8943,72.073,32.769
4860,68.2793,81.6164,71.3637,31.9084
4920,71.1458,83.1939,72.573,33.0188
4980,71.4624,85.0604,65.4117,31.9609
5040,69.8438,84.3049,72.0253,32.2818
5100,72.6341,80.7052,66.8199,33.8422
5160,69.5841,81.4671,64.3272,30.3011
5220,70.6772,85.764,70.4307,32.5804
5280,69.9539,81.8232,66.1286,28.8448
5340,68.691,81.9495,72.3022,32.8941
5400,73.1455,75.6357,69.2793,33.1829
5460,71.221,82.0281,67.7957,35.431
5520,71.7832,87.0581,68.906,33.844
5580,69.8787,79.1561,71.9218,33.367
