Time,FC,PAS,PAM,PAD
-1,89,94,93,72
0,97.9,103.4,102.3,72
60,98.1417,100.855,104.613,72
120,96.9005,101.957,100.966,72
180,106.662,105.5,114.344,72
240,98.5395,101.341,102.368,72
300,97.5787,104.079,103.427,72
360,99.949,103.102,103.793,72
420,95.8794,101.873,101.09,72
480,94.6453,105.85,100.908,73.265
540,98.7475,100.701,99.2981,71.1217
600,97.4645,104.205,101.596,71.8638
660,101.271,101.92,102.034,71.6589
720,99.5843,99.3281,103.183,73.0639
780,98.0789,105.667,103.601,70.858
840,98.8243,100.903,105.715,72.0758
900,95.1073,80.8675,79.0233,53.4806
960,94.0679,78.6039,80.6972,57.1746
1020,92.9929,83.2461,83.808,57.7824
1080,90.5928,87.7819,80.6221,58.4222
1140,88.9019,104.461,103.61,58.763
1200,83.0048,105.911,106.028,57.9789
1260,90.9758,104.017,100.69,74.3332
1320,86.914,100.308,100.325,72.8941
1380,88.2613,104.094,102.973,70.931
1440,82.6643,75.8983,72.593,51.743
1500,77.0751,68.0703,44.217,49.3731
1560,75.3411,67.2305,45.9403,50.8374
1620,75.127,69.0928,45.1992,52.1625
1680,79.7729,68.8177,65.7252,53.1851
1740,80.2435,69.2591,64.9911,50.4127
1800,82.1395,63.3168,67.5615,48.0142
1860,80.7767,64.5577,66.5987,50.2056
1920,83.5071,65.5247,65.1991,51.2011
1980,81.5573,69.0549,66.5844,49.9639
2040,78.4241,64.0249,63.5668,50.1884
2100,75.5857,53.6677,43.0366,33.7254
2160,72.0067,51.2534,49.083,39.1199
2220,77.469,47.2438,51.0411,37.358
2280,76.6838,50.5978,54.9387,35.0233
2340,91.9592,60.6515,63.6818,37.6911
2400,78.8382,53.9007,58.2724,37.3407
2460,77.091,51.819,56.8912,36.1708
2520,79.0759,50.2947,59.959,40.1913
2580,77.5093,51.6129,59.3239,34.5993
2640,76.3285,54.0503,56.0308,34.0314
2700,75.5194,49.3594,53.0794,37.5484
2760,75.9675,51.7566,58.4146,32.702
2820,78.1998,53.8724,58.6917,39.3696
2880,77.5667,50.5017,55.7601,36.0006
2940,75.8341,51.2268,54.3973,34.9453
3000,76.7403,53.4016,56.2212,37.0264
3060,76.1812,54.9074,56.4472,32.8034
3120,77.1278,52.2403,57.4149,37.8268
3180,93.7001,63.1156,61.6227,38.2605
3240,95.0661,63.6093,67.5839,33.6064
3300,96.8356,61.8543,65.2637,36.57
3360,97.9149,62.0915,63.9404,34.1417
3420,98.702,67.1768,63.8387,39.2457
3480,99.5127,60.3082,66.0879,39.363
3540,108.796,64.2911,69.4121,34.2962
3600,108.288,65.8483,70.4263,33.4007
3660,109.808,68.8567,70.004,39.005
3720,107.224,69.4778,68.3878,35.4069
3780,109.62,66.2807,68.2977,40.7065
3840,111.986,69.4564,70.1759,36.3544
3900,111.899,69.7981,69.4975,39.3751
3960,111.649,70.7984,71.1843,36.0378
4020,112.443,70.6732,71.0196,36.8428
