Time,FC,PAS,PAM,PAD
-1,88,124,88,90
0,96.8,136.4,96.8,90
60,97.8677,135.736,97.4211,90
120,95.7277,133.943,96.5414,90
180,108.477,134.335,107.283,90
240,96.0704,138.533,106.193,90
300,95.3171,133.182,96.0301,90
360,94.4953,137.606,98.4712,90
420,95.5989,133.702,98.6904,90
480,99.817,139.777,96.1887,91.3168
540,98.1772,133.545,98.0126,90.9171
600,97.1871,137.921,97.524,90.5368
660,98.5087,137.267,95.4456,90.5026
720,95.3777,137.52,100.059,91.1665
780,93.3592,138.004,98.2217,91.3832
840,92.7836,104.442,74.1224,72.9771
900,90.7785,107.083,77.7036,72.3099
960,92.2104,108.607,75.4928,69.1856
1020,85.4281,106.252,71.7797,71.9979
1080,84.7709,140.287,74.9127,72.1007
1140,87.5402,136.538,94.8767,90.9114
1200,85.1956,137.817,90.1347,90.6902
1260,88.1885,137.984,96.0162,93.1315
1320,78.7713,96.6318,67.6296,63.7766
1380,68.7048,94.5632,45.035,61.4818
1440,72.2099,97.6931,46.1404,63.0645
1500,68.1429,97.2022,43.3432,59.5182
1560,76.6024,88.5163,64.4232,64.228
1620,75.7433,84.8797,65.7987,62.6133
1680,76.2845,93.3439,66.9031,60.0381
1740,76.6125,93.6671,62.1955,60.489
1800,75.224,92.4709,61.9283,64.8069
1860,74.7781,88.7319,63.6145,63.2853
1920,77.2002,88.4489,59.7916,60.9597
1980,75.3531,87.7537,59.5668,61.7362
2040,69.4679,62.1792,44.9171,42.5471
2100,72.7462,67.5604,50.0207,44.159
2160,87.7329,83.7636,64.8602,42.5142
2220,87.397,81.745,60.5596,39.8843
2280,89.1383,79.4752,59.6619,44.3456
2340,83.2784,77.6746,61.3844,41.942
2400,70.7354,71.8158,51.1878,43.801
2460,70.5694,76.858,48.0716,47.0322
2520,69.3052,74.9566,53.102,45.9194
2580,74.7575,71.1701,48.0345,46.737
2640,73.007,79.507,46.3898,42.3604
2700,70.8285,76.6872,47.8044,44.9939
2760,81.837,88.6729,59.6299,42.5471
2820,82.6987,88.7796,59.1559,43.356
2880,82.151,84.6969,56.1146,41.0975
2940,83.4329,86.1445,58.6362,43.1327
3000,85.3008,86.3133,58.4547,41.2428
