Time,FC,PAS,PAM,PAD
-1,88,123,71,77
0,96.8,135.3,78.1,77
60,98.4756,136.781,78.9374,77
120,95.5654,132.827,76.7726,77
180,105.02,138.438,86.0538,77
240,98.7942,132.067,79.1538,77
300,97.1178,137.432,78.9388,77
360,96.3029,136.541,76.2633,77
420,95.5046,132.091,79.3344,77
480,97.0474,139.248,79.5249,76.7014
540,95.3623,135.461,79.8946,75.4522
600,95.5229,129.494,79.1058,78.1933
660,95.9446,130.874,76.2609,76.2388
720,98.5235,136.322,80.2224,75.9937
780,96.5749,137.755,77.929,76.1789
840,97.2328,128.763,76.7944,79.8635
900,89.9603,109.994,60.1153,61.5969
960,94.7945,113.975,62.5079,60.8893
1020,91.5695,107.46,57.2666,60.8756
1080,87.8418,109.12,63.73,62.1506
1140,85.614,127.195,61.5164,61.8952
1200,87.4649,136.887,78.6058,58.9081
1260,84.1306,138.535,78.6799,75.8187
1320,86.3895,139.897,77.8882,75.8531
1380,84.9083,142.605,78.5077,78.4451
1440,89.6863,136.858,74.7906,79.0683
1500,86.1927,131.471,80.0863,77.262
1560,91.434,136.229,75.226,79.0068
1620,82.6092,96.0079,55.1585,56.0502
1680,72.8402,92.5112,40.0081,55.21
1740,72.7659,92.8263,41.6374,53.6259
1800,74.2947,90.4682,37.7197,51.9355
1860,81.0464,95.3193,53.3892,49.4396
1920,81.9626,89.6345,54.0337,52.9244
1980,79.6918,88.2141,53.527,52.8868
2040,79.7313,90.4661,52.3237,52.8025
2100,77.7812,95.1069,50.5966,51.828
2160,78.0879,85.9609,51.8133,52.96
2220,80.959,87.1483,56.2903,49.5104
2280,78.134,91.488,55.3128,53.0162
2340,72.6883,64.6731,36.9637,39.642
2400,76.4242,71.5069,41.2804,38.1801
2460,74.101,68.8024,41.0842,36.5343
2520,76.729,66.4791,41.5584,37.9944
2580,73.3983,73.8585,42.9614,36.6515
2640,70.5219,73.0785,43.0146,37.7511
2700,86.9054,88.0885,50.2632,39.0558
2760,73.5539,79.9556,42.5452,35.8262
2820,74.0624,74.6742,45.0517,36.3862
2880,73.5246,72.0146,45.3487,40.081
2940,74.1146,81.0656,42.6296,35.6831
3000,76.2265,77.3619,46.5218,35.645
3060,74.6159,72.9229,41.341,37.9115
3120,74.7357,73.8947,46.2683,40.3748
3180,76.8718,79.222,44.3563,37.7843
3240,75.2587,74.6136,49.2244,36.8946
3300,76.8034,78.3602,43.2379,38.2545
3360,77.2539,77.3938,41.9795,32.9994
3420,79.4095,78.7471,46.7785,36.1167
3480,77.8457,69.2688,44.8439,38.5657
3540,81.0471,69.6596,46.595,36.569
3600,96.4157,75.6988,51.1052,35.8704
3660,100.88,79.2542,49.1837,35.173
3720,94.1927,76.4963,52.8863,34.7085
3780,103.623,86.1577,52.9811,34.9689
3840,98.1173,81.7674,49.3718,36.7242
3900,96.9409,84.8692,50.0943,34.9395
3960,103.708,81.0368,52.3481,39.3637
4020,105.93,83.1595,54.3229,34.1058
4080,103.839,93.9061,52.8946,35.933
4140,107.114,91.8735,53.572,37.7277
4200,109.71,85.5549,49.7561,39.9339
4260,108.684,96.7848,56.904,35.4638
4320,109.47,90.3924,56.6982,38.5232
4380,109.943,99.5126,57.4239,33.4147
4440,110.177,89.0313,54.2076,34.2887
4500,105.899,91.485,54.3347,35.1609
4560,106.882,93.5825,53.1864,35.0728
4620,103.276,93.6014,53.0425,35.1096
4680,104.086,93.8967,55.5641,35.3985
4740,101.513,94.8298,51.5911,35.4882
4800,98.5684,92.1574,55.2819,35.969
4860,100.486,93.9788,52.3236,34.1982
4920,100.423,97.1488,49.5781,36.1868
4980,103.575,91.0527,48.6382,36.6812
5040,104.54,93.7875,52.2759,34.7334
5100,105.125,88.7882,50.1553,36.538
5160,106.004,98.1286,53.9183,38.4653
5220,107.279,89.5443,54.1347,36.2226
5280,107.946,91.1937,50.4014,35.1034
5340,106.238,90.9568,51.0692,35.6534
5400,105.848,91.3334,49.2803,36.6374
5460,107.791,93.4505,49.8462,36.3346
5520,105.188,92.3248,51.2297,36.6714
5580,104.982,91.4924,50.1475,34.7251
5640,103.826,92.1219,47.7793,38.2093
5700,105.454,93.6017,54.4358,39.1116
5760,108.856,95.6083,57.2053,37.4464
5820,104.654,93.1904,57.6586,35.0373
5880,107.681,93.7512,48.3623,39.2729
5940,106.837,91.7179,54.1029,38.2498
6000,107.123,91.2513,55.6122,33.5858
6060,105.972,96.3234,52.2047,35.2427
6120,107.672,90.7682,56.8185,37.1981
6180,105.395,87.8008,57.0544,36.4717
6240,105.826,92.1442,51.0132,34.9894
6300,102.522,94.6652,50.4947,37.7517
6360,102.893,92.9497,51.559,33.4111
6420,106.104,89.275,50.4006,37.5572
6480,103.37,94.5719,52.337,36.6918
6540,102.169,91.2226,55.3719,33.9346
6600,104.408,94.2782,51.0656,33.5594
6660,103.248,88.8147,54.0522,35.607
6720,102.388,96.071,51.8676,37.1516
6780,103.384,92.7029,55.9403,32.5936
6840,104.405,94.1537,54.8708,35.1751
6900,101.092,98.0686,53.5936,35.8666
6960,108.131,93.9015,52.9903,37.2766
7020,106.984,94.2171,53.8331,38.5926
7080,111.217,94.228,50.5596,36.1868
7140,109.285,96.5472,52.2359,34.1132
7200,110.172,96.3449,52.8987,36.1351
7260,113.282,94.7375,49.9883,32.3994
7320,112.111,93.7029,47.8772,35.6061
7380,115.506,90.9936,51.2308,36.4006
7440,114.791,93.6347,52.6461,39.2621
7500,111.494,94.8574,51.1975,39.3711
7560,116.547,88.8957,51.101,34.9209
7620,112.374,87.6614,48.2615,36.0216
7680,115.017,94.3072,51.0047,40.1793
7740,114.636,92.0807,49.8439,36.3065
7800,114.505,91.5943,50.726,37.4281
7860,92.3438,78.2841,43.4292,35.9838
7920,92.2438,75.9858,43.7406,37.3319
7980,91.8217,75.8358,38.3772,37.1085
8040,90.223,77.9996,41.4634,36.0048
8100,89.6275,69.887,38.8874,37.0488
8160,90.7321,70.3838,37.845,38.8834
8220,88.5183,73.7751,34.8987,38.7605
8280,93.4438,71.5644,35.2604,38.0665
8340,92.6875,72.6071,36.8385,37.9182
8400,93.4028,69.2424,35.2147,39.1206
8460,81.3287,63.378,32.0932,36.9213
8520,89.4728,104.447,56.1699,62.4573
8580,86.6857,102.768,52.2441,60.1429
8640,89.4599,106.884,56.2784,61.0686
8700,89.4778,105.186,56.1313,62.7828
8760,86.0637,104.384,54.0009,59.8608
8820,86.4385,104.609,52.5819,60.3295
8880,88.7302,106.207,54.4792,61.1514
8940,89.451,106.526,52.8833,61.2143
9000,88.4832,101.772,55.1451,62.3586
9060,86.2225,106.421,55.8178,60.3501
9120,87.9998,106.859,54.3518,61.7907
9180,87.1632,104.623,54.2317,61.6231
9240,89.1879,107.59,54.4402,60.3052
9300,87.266,105.912,53.2904,60.602
9360,87.2125,106.949,54.8049,61.1375
9420,88.1127,106.836,55.615,61.0832
9480,88.923,105.007,52.6995,59.9193
9540,86.3056,105.474,54.5442,62.8481
