Time,FC,PAS,PAM,PAD
-1,62,109,101,77
0,68.2,119.9,111.1,77
60,68.6903,117.971,112.982,77
120,69.6084,118.657,110.28,77
180,75.4531,117.783,119.365,77
240,75.9354,117.152,120.355,77
300,69.8413,120.11,109.401,77
360,68.9809,119.462,109.364,77
420,68.2902,122.785,108.937,77
480,69.2363,117.164,110.775,76.6654
540,68.2545,121.273,115.101,76.9353
600,68.5808,121.029,110.693,75.9662
660,69.2206,119.481,111.909,77.2366
720,68.7068,122.572,111.873,78.2764
780,67.6351,117.847,109.236,78.2135
840,68.4487,121.982,115.367,77.421
900,65.101,100.018,82.5098,60.5952
960,65.7465,90.9635,87.6631,64.6006
1020,63.2077,91.2364,86.9222,63.1932
1080,61.0936,94.209,86.3751,62.5054
1140,59.2975,118.631,110.684,59.5431
1200,62.7057,123.702,113.134,76.3916
1260,60.8608,117.859,114.051,77.5945
1320,60.8703,119.007,109.508,77.2509
1380,59.3176,120.839,111.972,77.2754
1440,60.5867,120.407,112.138,78.9637
1500,53.2908,74.6911,76.4834,54.6162
1560,49.0125,87.5971,50.9761,53.445
1620,50.739,85.6585,50.1705,53.1327
1680,50.0771,84.4632,56.6609,56.0238
1740,54.0727,80.8443,74.3625,54.6249
1800,53.8317,74.7911,75.2432,52.6108
1860,55.806,82.2767,72.0258,52.0982
1920,51.674,81.9308,70.5019,53.3854
1980,54.4913,76.3998,74.4243,52.0217
2040,54.3084,78.4432,75.5842,54.3498
2100,53.7163,84.6888,70.889,49.0613
2160,46.8821,58.6705,52.1708,37.8871
2220,47.9671,51.1164,48.3215,39.1988
2280,52.4268,54.8094,54.5117,35.7788
2340,53.6593,55.0646,55.1798,38.7503
2400,49.6401,51.8039,52.2139,40.0679
2460,59.1943,62.2168,64.2716,40.9227
2520,52.7062,58.8532,53.6901,41.4822
2580,52.567,58.4193,54.39,41.1225
2640,49.5117,53.8656,53.7083,39.8935
2700,48.9017,56.1906,50.3665,38.3895
2760,52.5527,53.5555,52.8881,39.4994
2820,50.3359,58.4743,51.4417,39.3034
2880,58.8047,75.0864,66.604,36.9398
2940,60.1998,72.4433,66.7015,41.3574
3000,58.8918,77.2981,64.3029,36.7084
3060,62.2092,67.8196,64.1885,38.9192
3120,61.7006,65.1357,71.0661,40.854
3180,63.727,71.5932,66.3209,41.2192
3240,69.1457,72.9438,71.4005,38.2431
3300,70.768,74.2259,71.2056,38.4757
3360,70.1274,74.2079,67.8139,40.0041
3420,73.8574,72.8255,73.1629,40.1289
3480,76.4568,74.3979,72.6112,39.1559
3540,76.8095,77.6798,74.5446,39.6728
3600,76.5873,74.5046,70.7775,35.8427
3660,76.1792,71.8444,70.4983,39.5731
3720,77.7754,74.2538,75.7559,37.0712
3780,76.4241,67.7125,70.2279,38.1731
3840,71.7267,79.2765,73.9291,36.2928
3900,71.3604,71.9071,68.2221,40.1661
3960,71.6002,74.4679,75.3982,38.6176
4020,68.8208,76.2202,71.012,37.8779
4080,67.5165,78.8689,70.0536,38.3927
4140,67.9648,72.8541,77.2196,40.866
4200,66.4664,68.7681,73.9943,39.7564
4260,69.5929,70.3536,74.4848,40.7201
4320,68.5479,67.988,68.3402,37.3313
4380,68.1808,75.2723,69.2037,36.2075
4440,70.0861,78.512,71.5701,37.4337
4500,69.7418,72.1242,71.6809,38.9793
4560,70.3009,72.6279,73.6992,41.912
4620,71.7614,76.4716,69.01,35.6227
4680,73.8911,68.1504,74.0493,35.4407
4740,73.7386,68.5798,73.3008,36.6582
4800,72.4876,68.9928,70.2458,39.8378
4860,72.1402,77.4106,72.6654,39.5764
4920,69.9232,75.3376,70.4203,38.0069
4980,71.9505,73.4311,66.8428,36.8106
5040,75.2864,65.5132,68.9944,40.1414
5100,72.2037,77.8089,69.3515,35.3683
5160,70.0652,71.3023,75.3353,36.0091
5220,73.5092,75.2568,70.9145,37.4202
5280,73.6048,76.3399,74.6389,38.7462
5340,74.4718,73.8686,72.5362,34.5666
5400,72.7782,74.995,70.3594,32.7412
5460,74.098,73.6995,71.0874,38.7067
5520,72.6057,72.8336,76.2412,38.7415
5580,73.6133,76.2006,71.8026,35.3676
5640,74.2169,72.2488,70.1042,36.025
5700,71.7226,77.076,72.914,38.1057
5760,71.8578,76.7681,73.8233,35.8531
5820,71.891,77.0974,73.0739,36.806
5880,74.1639,77.0615,72.405,34.9167
5940,72.9083,73.0809,70.3151,36.9847
6000,72.8423,73.0187,73.4381,34.3283
6060,74.6831,68.731,70.3845,35.9212
6120,74.8342,73.6271,70.0556,35.6083
6180,78.1863,72.4084,70.9558,35.2821
6240,80.0695,74.3544,74.4382,37.205
6300,80.3536,77.4489,74.9002,37.6559
6360,82.2305,75.8173,71.0985,33.8392
6420,79.8026,77.6431,71.974,37.6241
6480,79.096,75.5076,71.8904,39.1532
6540,79.7013,75.1317,74.6281,36.7032
6600,81.2442,73.6861,73.3193,38.9116
6660,81.7556,69.2071,73.9483,36.5508
6720,79.3084,68.045,71.6352,36.9083
6780,80.0019,73.0859,73.0376,36.9069
6840,79.2382,77.0649,72.8811,38.896
6900,66.0431,57.7575,58.2458,38.2098
6960,64.3316,56.8983,56.7873,38.489
7020,64.6462,58.271,55.4231,38.2744
7080,66.024,55.4418,56.8034,38.9568
7140,65.6473,52.3851,55.4773,39.0454
7200,65.3307,55.9382,56.6807,36.8866
7260,65.3941,53.4808,56.8122,37.8083
7320,66.4772,52.225,56.773,37.9673
7380,58.3171,51.2146,48.22,38.0936
7440,63.8393,85.3253,82.5399,61.0701
7500,62.3611,87.1226,81.5886,62.4674
7560,63.5581,87.6454,83.0711,60.573
7620,62.2048,87.8914,84.953,62.4044
7680,64.3842,86.308,84.5523,61.0917
7740,62.0662,85.8846,84.0737,63.317
7800,64.7955,85.0699,82.9,60.687
7860,63.588,85.1412,83.9274,63.274
7920,62.475,87.825,82.1297,60.928
7980,65.0455,83.5003,85.0604,60.9958
8040,62.8646,84.0059,82.8249,61.1392
8100,63.2958,83.4496,85.2419,60.1595
8160,62.0684,86.6216,82.4363,60.2929
8220,63.6451,87.8922,85.3229,60.8482
8280,63.9066,84.1497,82.7837,63.335
8340,65.4932,81.7715,84.9016,60.4205
8400,65.6685,82.2752,82.5553,62.9066
8460,63.4766,83.1944,81.5892,62.2907
8520,64.294,84.5949,85.1028,63.4212
8580,64.7783,87.4876,85.2873,62.7484
8640,64.5647,83.3642,84.627,60.6392
8700,62.7369,89.9806,85.5107,62.7375
