Time,FC,PAS,PAM,PAD
-1,74,102,100,85
0,81.4,112.2,110,85
60,83.1953,113.403,112.078,85
120,81.8817,111.85,112.375,85
180,91.3445,112.197,121.171,85
240,81.327,111.118,110.672,85
300,80.6966,110.633,110.217,85
360,82.4445,110.731,111.542,85
420,82.9568,112.921,108.797,85
480,79.7787,111.003,109.829,86.7591
540,81.2067,113.401,109.324,86.5903
600,82.1766,113.435,111.614,83.6348
660,80.023,115.062,106.537,84.7785
720,82.2394,109.668,109.921,86.5986
780,80.9163,114.802,108.805,83.0239
840,84.2253,111.234,109.952,86.9667
900,80.8478,115.958,105.799,85.8136
960,79.4024,85.2181,87.0354,64.5931
1020,74.1911,88.4277,88.5559,68.3386
1080,74.8733,89.5554,89.1516,66.1621
1140,78.3997,89.5225,87.8745,70.2782
1200,68.9153,112.221,114.759,70.4927
1260,73.6291,111.666,115.548,67.7051
1320,71.3031,111.712,111.927,88.65
1380,73.1515,121.715,110.73,85.6436
1440,69.63,113.531,115.728,85.4319
1500,70.7643,110.487,108.036,83.468
1560,74.2799,110.691,109.699,82.3412
1620,72.8358,109.359,108.459,82.1248
1680,70.704,115.124,113.156,84.7359
1740,72.1708,109.106,109.401,83.1213
1800,74.5254,109.635,109.516,86.8539
1860,61.8607,80.3908,75.7715,61.4323
1920,58.8737,81.0994,52.8775,58.7514
1980,61.0535,80.6699,49.8577,60.546
2040,54.9385,82.2835,51.8248,58.5562
2100,60.1344,77.3242,69.3105,55.1282
2160,65.2504,76.9627,69.0914,56.5509
2220,64.6074,76.4537,71.1416,60.6701
2280,66.4962,75.1023,70.5813,57.3521
2340,62.0319,76.3272,73.3558,58.6303
2400,61.4184,83.7075,69.1904,54.8029
2460,62.1724,79.5928,72.1875,58.8938
2520,57.0237,56.6778,49.5844,41.0187
2580,55.3101,57.5596,50.4846,43.207
2640,59.0707,64.2289,54.6834,39.8712
2700,59.339,59.9704,53.5191,37.8869
2760,55.6362,53.5202,53.784,42.863
2820,60.3683,55.2433,53.8096,44.3004
2880,54.3026,56.5983,57.1885,39.1977
2940,55.6538,58.949,55.7607,44.01
3000,60.1152,61.2184,58.4364,42.1378
3060,59.655,63.3637,56.553,38.5507
3120,56.5792,55.2115,52.7627,35.8723
3180,54.2353,57.0734,56.8819,45.4305
3240,66.6468,79.5665,66.8608,39.5594
3300,57.5819,73.2028,59.5961,40.3755
3360,59.1377,71.4105,61.1418,41.8946
3420,57.3147,68.5224,58.2622,42.5781
3480,60.3196,71.3272,63.0537,42.818
3540,64.1962,78.438,60.1932,38.684
3600,66.8835,65.3599,62.0349,39.3664
3660,67.0995,79.0514,60.6729,38.4348
3720,72.0275,75.1437,60.044,44.1395
3780,66.0254,67.9875,60.0274,40.4045
3840,69.0666,67.3868,61.7451,46.2536
3900,69.4859,76.184,58.56,38.3582
3960,70.9868,69.5005,58.6366,43.7789
4020,68.4649,69.28,57.8578,40.8751
4080,67.4425,72.835,59.653,41.426
4140,67.034,72.457,61.9826,42.8993
4200,66.0225,71.9472,68.8085,39.6676
4260,68.0167,67.3158,61.1179,40.6133
4320,69.629,73.1899,62.0375,41.2871
4380,65.6171,68.0989,63.0387,42.7545
4440,69.3594,69.5335,66.6497,40.4705
4500,70.9849,75.7725,65.0544,39.666
4560,70.4365,77.0461,65.5844,41.6435
4620,66.4138,78.7209,60.7605,43.1174
4680,64.5473,75.3462,64.2668,41.4746
4740,65.7545,76.8953,64.3679,43.5031
4800,69.689,65.4648,63.288,45.8097
4860,67.9547,74.8013,62.6043,40.409
4920,68.4284,70.8718,59.6406,41.9334
4980,80.1785,74.4273,66.299,44.1568
5040,83.5121,75.5401,74.4273,38.2981
5100,84.9582,77.289,74.098,39.0486
5160,82.578,75.4492,73.1014,39.6475
5220,88.6571,74.8876,72.2563,35.7362
5280,88.8999,82.5643,70.858,40.8703
5340,91.5851,86.5703,70.9406,36.7174
5400,96.1075,76.3634,73.733,36.6817
5460,92.2342,83.3292,76.539,42.5935
5520,93.959,78.7139,77.3484,38.1486
5580,97.8067,78.7762,77.7946,40.9714
5640,98.8032,82.3575,78.9193,37.2639
5700,100.705,79.4757,76.697,37.6211
5760,97.7833,80.8671,74.2011,39.3729
5820,96.7247,73.1361,76.3049,40.0762
5880,93.8869,77.0837,72.0428,36.7926
5940,96.0763,82.8941,71.6065,41.958
6000,89.9911,80.601,76.6807,39.2247
6060,94.8204,84.1415,77.1296,39.7092
6120,90.2753,80.4489,76.2029,40.2778
6180,90.8132,75.926,77.7145,36.7858
6240,85.9254,80.3458,77.5117,39.8757
6300,88.4127,75.0121,77.5654,44.2435
6360,90.4234,75.2219,78.6409,36.904
6420,89.6526,74.8988,76.502,38.0356
6480,87.3145,83.3303,80.9692,41.8731
6540,90.3284,74.5726,77.1774,35.7924
6600,88.3655,74.9426,81.5135,39.0115
6660,88.9466,69.2158,81.4587,37.5658
6720,91.4309,74.2102,75.903,40.0068
6780,86.8652,80.179,76.5116,42.2199
6840,92.1776,78.4399,81.1163,37.4042
6900,87.3889,77.7794,79.5338,41.132
6960,87.7166,78.2222,77.8683,35.4349
7020,87.4589,77.9887,75.2051,36.4001
7080,89.726,77.0537,81.7385,39.4383
7140,90.4434,73.7869,79.5798,39.4297
7200,89.9236,78.2364,81.0643,39.8239
7260,86.6801,75.9229,78.4673,37.0058
7320,86.4598,80.4419,76.6634,37.9474
7380,90.1455,80.3478,77.3045,40.4657
7440,90.2723,77.1045,77.4898,35.9262
7500,92.1087,74.7012,79.647,41.2773
7560,88.9997,72.6316,77.9902,41.3519
7620,91.9531,78.0707,80.9986,36.7535
7680,89.249,73.7177,81.6252,39.3046
7740,88.5829,77.0544,80.2426,37.5902
7800,90.6691,76.4138,78.4093,43.5901
7860,89.1811,80.8738,77.2495,36.5823
7920,88.6077,76.841,79.6785,43.3976
7980,86.6233,74.1694,80.6415,35.6058
8040,89.6033,73.1644,77.7888,43.1987
8100,87.6121,78.0904,76.9723,38.5005
8160,93.3607,77.5641,81.0181,40.8117
8220,87.392,76.1903,78.3737,42.6012
8280,88.7846,76.1407,76.0421,43.0439
8340,89.2393,82.1903,82.1704,44.4386
8400,96.3411,80.7855,75.7733,40.1539
8460,95.2533,77.6296,75.6663,40.4642
8520,97.7381,80.8734,79.7423,40.8191
8580,98.6431,75.2827,83.0329,42.7593
8640,96.1018,77.0933,80.2933,39.9283
8700,97.7526,77.4319,75.6506,42.7753
8760,100.785,84.6426,79.8045,43.2044
8820,102.26,71.5715,77.5274,42.0185
8880,100.508,75.0971,80.3637,39.2226
8940,101.039,72.0812,83.7725,40.4917
