Time,FC,PAS,PAM,PAD
-1,78,100,70,90
0,85.8,110,77,90
120,85.8964,108.187,78.6466,90
240,85.2311,108.794,76.0769,90
360,85.8323,108.931,77.4765,90
480,85.8075,106.021,76.4747,88.9151
600,84.4457,106.02,74.6438,89.7457
720,84.7465,109.065,76.799,90.7071
840,84.496,106.944,78.5119,91.7647
960,78.1766,92.2371,60.1539,73.3745
1080,75.4522,87.6858,65.054,71.4091
1200,81.7869,110.877,61.0783,69.6842
1320,77.6731,106.642,77.6453,90.166
1440,78.4032,107.655,81.252,86.7102
1560,77.6905,113.22,78.1146,86.8491
1680,69.4863,80.1229,51.603,63.9438
1800,63.1814,76.5564,32.1881,64.1068
1920,68.5479,71.448,48.1469,63.3967
2040,71.4696,74.1047,47.2252,63.2607
2160,67.3275,72.0184,50.4875,63.8113
2280,62.2991,51.0018,34.8619,43.6183
2400,58.0388,54.7653,29.9013,43.0549
2520,62.8639,56.8494,34.9596,41.2059
2640,58.8511,53.9114,35.8681,43.9076
2760,62.4338,49.7219,38.2028,45.7206
2880,62.1298,53.2015,34.288,43.8597
3000,61.9665,49.5347,31.8473,42.8821
3120,61.7894,50.6752,33.5898,46.0282
3240,59.8651,55.6555,32.3482,46.7565
3360,60.9408,54.1566,29.6918,39.8818
3480,62.5866,45.6718,29.2779,46.5067
3600,59.1997,52.7146,33.3052,42.7142
3720,73.7326,68.3514,43.2268,44.5514
3840,73.6883,64.4916,41.9245,43.3885
3960,76.7063,67.2084,46.2391,43.597
4080,86.0956,67.4676,48.0417,43.1821
4200,88.4951,69.9023,51.353,44.2659
4320,96.4276,70.1438,51.7446,46.7292
4440,93.451,69.9521,47.8589,45.517
4560,91.415,67.6087,48.3613,42.8319
4680,89.1279,68.6977,57.5893,43.668
4800,88.2381,74.5356,44.4201,48.7606
4920,84.7005,71.9463,55.7082,44.5728
5040,82.9578,73.0382,49.2144,47.093
5160,86.3597,67.7635,53.5542,45.7358
5280,85.2005,68.86,51.7409,45.4452
5400,84.9982,75.6495,52.0996,47.717
5520,89.3108,66.9899,47.36,47.4434
5640,92.2189,65.0705,51.8196,43.6847
5760,91.5242,69.7081,49.5157,42.8673
5880,88.5373,68.7371,49.3034,46.423
6000,88.8361,66.8974,47.0765,45.8395
6120,89.781,72.1754,49.7262,49.6062
6240,92.0532,71.7081,49.1772,46.464
6360,89.4598,65.4107,45.3975,46.2092
6480,91.8726,73.1321,49.0519,45.3414
6600,91.337,73.3528,50.2674,44.904
6720,91.7749,71.5988,46.2783,46.4235
6840,91.907,71.9204,49.191,46.2569
6960,92.2894,73.113,46.8099,47.0976
7080,91.4991,70.7433,49.9426,45.0295
7200,93.398,76.2683,45.7888,45.8105
7320,91.4437,73.4853,49.3689,49.2762
7440,92.1442,69.3465,47.072,42.908
7560,90.4695,69.6528,44.106,41.035
7680,95.2631,71.0373,46.9454,49.0671
7800,97.4701,72.9323,46.7953,48.1285
7920,102.775,74.3956,51.0682,47.8318
8040,99.4943,73.4341,44.2392,48.905
8160,79.6595,60.2266,38.5998,47.9059
8280,81.2217,55.0954,33.6964,48.1853
8400,81.9781,53.514,35.1797,45.2096
8520,71.7265,49.2747,30.1664,46.1215
8640,81.0028,84.1826,52.2938,73.0224
8760,78.6276,82.1379,52.2113,73.1138
8880,77.6242,83.6099,54.5991,74.1473
9000,78.6756,83.0254,56.1238,71.6872
9120,77.3089,86.0093,53.5429,72.3517
9240,79.7244,83.2455,53.6082,72.7668
9360,80.7581,83.6804,55.0023,72.1809
9480,78.7081,82.1038,54.071,72.6612
9600,79.6215,84.7821,55.6627,71.2734
9720,79.8537,89.7031,56.1554,74.5074
