Time,Event
0,Patient exit
30,Heart rate monitoring
60,Arterial pressure monitoring
90,Oxygen saturation monitoring
120,BIS monitoring
150,Venous route installation
390,Bair hugger
450,CEFAZOLINE
540,Oxygenation
780,SUFENTANIL
810,PROPOFOL
840,ATRACURIUM
870,Ocular occlusion
1170,Intubation
1320,SEVOFLURANE
1350,Controlled ventilation
1380,Oxygen 30%
1410,Pulmonar auscultation
1440,Intubation ballon presure check
1470,Lung volume recruitment
1560,Temperature monitoring
1830,Pulmonar auscultation
1860,Points of support check
2010,SEVOFLURANE
2040,SUFENTANIL
2100,Incision
2400,Ubumbilical trocar
2460,Pneumoperitoneum inflation
2760,Pulmonar auscultation
2790,Lung volume recruitment
3090,Preperitoneal space dissection
3270,ATRACURIUM
3420,Spermatic cord dissection
3660,Hernia space dissection
3960,SUFENTANIL
5130,Prosthetics setting
6690,Pneumoperitoneum déflation
6750,Closing
7110,Bandage
7140,SEVOFLURANE stop
8010,Decurarization check
8070,Decurarization
8550,Patient exit
