Time,FC,PAS,PAM,PAD
-1,62,136,90,63
0,68.2,149.6,99,63
120,66.8172,150.228,97.4794,63
240,69.8276,147.813,108.617,63
360,69.1271,153.244,97.7106,63
480,68.1123,144.994,99.0303,64.3384
600,69.3161,153.755,99.3849,64.6852
720,68.1947,150.694,101.554,61.875
840,62.9866,117.265,76.0005,48.9346
960,61.9885,126.513,76.3301,52.2472
1080,61.2801,152.349,81.0573,62.8248
1200,59.8865,148.338,98.0098,64.0154
1320,59.4537,149.22,99.3584,59.7676
1440,51.9816,104.94,39.4397,45.8669
1560,49.5875,105.346,37.9539,47.113
1680,51.4031,103.417,62.0964,47.0183
1800,53.8951,105.684,62.7138,47.1054
1920,55.6722,107.454,65.0959,45.567
2040,53.8646,103.601,65.3524,44.0966
2160,48.1159,80.8015,42.2447,34.1734
2280,61.5419,91.8678,51.6312,31.1676
2400,51.2765,84.3083,44.3735,34.9141
2520,52.7611,87.1498,44.3821,33.174
2640,52.552,86.5057,46.9197,35.6105
2760,51.5409,88.3479,41.1157,32.9145
2880,60.0698,96.1963,57.8513,32.341
3000,59.3689,100.682,50.982,31.6418
3120,60.5508,96.4598,56.4944,34.9283
3240,63.1104,100.348,63.3343,32.776
3360,62.6429,102.672,62.6704,30.6183
3480,66.6636,103.713,66.448,34.8653
3600,69.8182,99.645,65.7146,32.4086
3720,69.8443,101.649,65.3551,29.9379
3840,66.3998,103.24,63.2206,30.2014
3960,66.5167,103.841,58.9381,31.1642
4080,65.1997,104.661,66.8062,32.8412
4200,65.4795,99.3336,64.0745,32.7314
4320,59.8005,103.944,62.9271,31.2539
4440,62.9921,106.614,64.2719,38.4984
4560,65.5002,105.034,63.9388,29.1724
4680,61.8297,98.0681,62.3772,29.5759
4800,64.326,98.713,60.5082,37.2372
4920,65.2827,99.9321,67.4979,28.6813
5040,69.3901,100.625,64.7742,30.5152
5160,69.4935,101.913,66.7634,29.8691
5280,68.5666,96.276,61.9482,34.8994
5400,67.9774,97.5471,63.5848,30.8854
5520,68.6732,95.8613,65.2607,27.9118
5640,66.2442,97.8519,66.2113,32.3536
5760,68.8736,98.5466,62.9753,31.6953
5880,69.3234,100.658,63.2732,33.3703
6000,69.4471,96.0195,68.4158,33.7907
6120,69.2581,101.408,62.4787,33.3244
6240,69.5816,99.8885,66.0902,33.8655
6360,70.3188,99.487,66.7049,35.5594
6480,72.7912,101.316,66.5603,33.7523
6600,74.7805,98.5933,66.6562,32.9181
6720,75.3674,99.4326,63.4084,31.9628
6840,66.461,79.9224,54.9711,31.2177
6960,67.535,81.0903,51.4893,30.6844
7080,66.0293,84.2176,55.3583,34.6977
7200,68.1188,82.5928,51.565,31.8001
7320,59.7812,69.6186,43.9769,31.7939
7440,64.9016,115.355,77.4472,47.4409
7560,63.8839,114.356,75.1909,47.2709
7680,63.6899,113.729,74.5899,46.8462
7800,61.913,115.834,73.8326,48.3898
7920,64.716,114.664,74.7705,50.4918
8040,62.6697,117.068,76.8658,51.0234
8160,61.8512,114.587,73.384,51.0871
8280,64.6829,112.991,76.2129,50.3926
8400,64.2835,115.141,77.7066,48.5852
8520,65.0186,114.255,75.6168,49.2754
8640,63.7422,119.686,78.3025,50.1679
